Photometry,Sector,RV group,Likelihood,Log S0,Log Q,Log w0,Offset,Inc - S0,Inc + S0,Inc - Q,Inc + Q,Inc - w0,Inc + w0,Inc - Offset,Inc + Offset,RMS
TESS_18_19,All,4922.58,547.1570520559575,-11.063437434098443,2.9956834177749645,5.767027802399584,0.06399360160138735,0.16567035187017254,0.17834266967789425,0.4109259244529455,0.5258717898206862,0.01432538187689758,0.014547183364275185,0.009109387117400655,0.008897541687242619,0.05769571314850326
TESS_18_19,Sector1,544.4,161.09017078440863,-11.253175713032416,2.9171915401107116,5.730770535006037,-0.07912800691499386,0.3411972585344305,0.38449004532745334,0.5787671021866339,0.6316304221876989,0.028321385026297996,0.027914658176197094,0.015296925921416654,0.01603590819402298,0.057251892788565927
TESS_18_19,Sector1,780.71,40.050974808478244,-12.435478473413124,4.483865831233256,5.671043905147426,-0.06277031846276912,1.0946880368314726,1.0801194666444864,1.5113497645129765,1.7667089874624615,0.03544298394644496,0.02971884001370917,0.019428000218967192,0.01855294525875413,0.0483373257687975
TESS_18_19,Sector1,799.71,76.2560825291171,-11.37854577930034,4.119067820684482,5.573597955117457,-0.06809964935558391,0.5692382147795136,0.6484691958218018,1.1901004964108641,1.45023166022209,0.03602297030772217,0.03775403229274055,0.019992953807519143,0.020863638221413877,0.04452067346597771
TESS_18_19,Sector1,829.66,55.663317313010566,-10.790396316362562,3.3978459075633753,5.689470997867053,-0.20016570721401086,0.44662150283997093,0.49566544604782514,0.8613250096091969,1.2408871644277553,0.02608155364287068,0.02620706821397345,0.02512707280411483,0.02586894899032638,0.07105486012102981
TESS_18_19,Sector1,851.32,125.48728398647127,-10.297715099346885,2.5468804170759203,5.6306920492480375,-0.13330517949881202,0.33303494382473176,0.3739452672432062,0.6386619428414269,0.791387715270683,0.04188585463374306,0.03890233714755631,0.023331797118635506,0.023199704733702448,0.05268178406062974
TESS_18_19,Sector1,913.54,71.09023588545827,-11.912388399295242,4.257174863193985,5.6806112431182045,-0.08437308079523473,0.5561388299998562,0.6388984770204402,1.1789589058685142,1.420571056987641,0.022911451841412855,0.02453519235023993,0.01627806330312591,0.015840353270648436,0.03827040182491214
TESS_18_19,Sector1,1131.79,55.524518712999665,-10.676069862323748,2.641549506953417,5.639842497647566,0.0035685294905639445,0.4280638401633219,0.4982347385854009,0.7680772895193331,1.0985279175833518,0.04352154487634685,0.06547158330404734,0.027799222107511797,0.028355859354769676,0.03996899706266953
TESS_18_19,Sector1,1170.7,57.76173683148179,-11.36760805778027,2.93398553224426,5.618524476525771,0.01868705625541387,0.5949413976423905,0.7627345512434562,1.0742552847507536,1.3922562967133647,0.05857954511172103,0.05286689068297967,0.02479497560126372,0.025113393201689503,0.04370338802386978
TESS_18_19,Sector1,1519.79,45.81885495377785,-10.852812005847735,2.958028289024636,5.765953776628255,0.03655737200578828,0.49660223578582396,0.5949591259048699,1.014217115478916,1.3700210251105425,0.05034037620009979,0.05290632293819719,0.025833563172746467,0.025339125357927414,0.05705161797083495
TESS_18_19,Sector1,1566.7,140.17315993217596,-10.975804376169986,1.9499561355987205,5.599750331978504,0.1492985729054191,0.3715329694075997,0.4093179969670029,0.5765002075208572,0.7396376321167382,0.053950207252015936,0.05269163750409511,0.01579725925918224,0.015905575952695872,0.05256164523652425
TESS_18_19,Sector1,1597.62,71.1464915551022,-11.72098263102712,3.5213689607371483,5.703797227287916,0.08187760503729699,0.5523299249112519,0.618794243884544,1.0278434015740912,1.3948486720115145,0.038912745142866356,0.0358207525005394,0.017136453030356644,0.01827840229650693,0.05564323264983584
TESS_18_19,Sector1,2569.81,33.658565951047656,-10.331840032107234,2.103630603733002,5.774382476673224,0.13099947331212874,0.632823767858838,0.7691964666576645,0.9269229554186889,1.2855165503001693,0.08448860794636648,0.07273359320721351,0.04154459659394401,0.042542071350119975,0.07107931122712574
TESS_18_19,Sector1,2583.88,47.29714881000881,-11.530732886143461,3.4923149606339567,5.760539186442134,0.0922978801622047,0.6330923652029252,0.648747736348648,0.8520133832692047,0.9766459541962913,0.02470221498034597,0.0235658628060067,0.022258691971222794,0.023843385608214404,0.06673906782601291
TESS_18_19,Sector1,2685.7,35.68705374496427,-11.358674253334307,4.5975661704755355,5.711755105070507,0.026036047829876473,0.5884923481865325,0.6425209017884708,1.1312495664716482,1.4546751121062274,0.021240536912298325,0.022379267780844536,0.025324254107661235,0.02503723738016267,0.0538366081702046
TESS_18_19,Sector1,2694.56,37.403545451599456,-11.979475224000032,4.082594459335549,5.775640382358583,0.09810501606797456,0.8761205245571606,0.8215904328070902,1.2487581826435274,1.6164356589506284,0.03841117874315092,0.030542905830074574,0.021168411018593444,0.019575480844393214,0.05637597281702306
TESS_18_19,Sector1,2707.08,87.76668878539398,-10.43197232015409,2.4080349225928135,5.602285566123752,0.19901673180722282,0.4234471190217288,0.5435447576975534,0.7646977706683393,0.8876221579943486,0.05956272058608647,0.0579199214158832,0.027751187979551284,0.028649365858016557,0.059581689613036115
TESS_18_19,Sector1,2985.24,83.84446305933258,-11.669993177798723,3.319763728465338,5.644135630096919,-0.012538387672674938,0.664701332851676,0.6505418021674902,0.8264638490583196,0.9230941764210305,0.03935893985087091,0.03637479331419069,0.020481326439546577,0.019480140666164478,0.08671950238750191
TESS_18_19,Sector1,3344.74,43.29721793391939,-11.147389852980368,3.702199410081474,5.790454284759044,-0.15910410449492066,1.092786992021674,1.2731937277253387,1.4756650490746184,1.6511197551709458,0.06602776878132222,0.05207221750761093,0.037078149363381024,0.040816461046539174,0.0680884836316616
TESS_18_19,Sector1,3668.0,120.4195836612138,-10.918029248291639,3.080773978627642,5.6930822188030925,0.10580542202462098,0.43036116594457496,0.49789788504169685,0.7727969044777843,0.9113312234772648,0.035216720682639924,0.03327339717152711,0.022789638432995016,0.02172268210115999,0.06699859029530698
TESS_18_19,Sector1,3712.63,141.027632549057,-10.09114562952221,2.909823788526981,5.666840883220056,0.09915293338708044,0.3517152598235427,0.408281351075372,0.6130115003213636,0.7209253258634356,0.03143256209348788,0.029199754566768377,0.026402355059947924,0.025350191198389674,0.0681867354975406
TESS_18_19,Sector1,3770.45,837.1391815563647,-10.985851717555915,2.9497539144949387,5.665132056477212,0.08134623392403627,0.15602541206453324,0.1691807817685298,0.31955945212938985,0.3576502384215541,0.012636404234765308,0.012776114123429494,0.008248381196067661,0.00819296521081074,0.055532250775233945
TESS_18_19,Sector1,3849.51,41.97274692375931,-10.812897164444362,3.2929638166496256,5.734820691473228,0.15077675688914502,0.45309213904978485,0.5076371433852227,0.9716562852010275,1.3577088670925042,0.04089817912229865,0.04087240862004382,0.02291606223235715,0.02336219561047495,0.038456437966618025
TESS_18_19,Sector1,4007.84,57.574635168457704,-10.953643729742218,2.4806488967181934,5.777611730718689,0.014058097303185102,0.5200990176199927,0.5928437645819056,0.8365423732103219,1.212706363694001,0.046473588739113225,0.04881706957710463,0.02279844430137854,0.023040555653385246,0.07838858951231367
TESS_18_19,Sector1,4037.19,527.3847871162434,-11.045013878784292,3.344261568985349,5.706182305994464,0.03472217251243008,0.12935033651202232,0.1383761119506417,0.3692486433952622,0.46955022302799243,0.010115499490024327,0.010505563447882338,0.006812612272531392,0.007004651952640814,0.05206915386975382
TESS_18_19,Sector1,4064.77,68.794592047563,-10.82302048704721,3.742020613561678,5.697754426775944,-0.05829087672314273,0.4147449326578023,0.4602785186382494,0.9774639561172145,1.339804524475844,0.03366582911442517,0.030884587355377136,0.0240942380820994,0.02440053949772801,0.075265746322855
TESS_18_19,Sector1,4094.64,795.3358166438524,-10.611312123435818,3.040050741728019,5.723997756343396,-0.04342676737003255,0.11624330584077747,0.12515408311672438,0.356770380494535,0.4465001747953319,0.010897354774280998,0.010904679605779677,0.007401535158370873,0.007653982676650614,0.05015160212623679
TESS_18_19,Sector1,4207.68,383.0410778535929,-10.860955502047057,3.2905238677248714,5.71815228458423,-0.03400380239600888,0.17965738632105221,0.20321244641220382,0.44059763410756725,0.5526171312835602,0.011758111032746044,0.011880632457499374,0.010136341336369065,0.01091609106477101,0.05441240743199411
TESS_18_19,Sector1,4233.6,709.8949444536529,-10.85979643570119,2.826845893042376,5.714876867179875,-0.07212593967273641,0.13196715941103143,0.14406103838262574,0.26313396864596106,0.28122575704554453,0.011203871271169952,0.011241320292368684,0.0076286314774996755,0.007569113022372773,0.06009512135426537
TESS_18_19,Sector1,4525.58,161.54869425538158,-10.451412024962512,3.180798780672861,5.702621084752045,-0.09276365315223556,0.30119934393754555,0.35873057333649605,0.8240628394037608,1.241169655324577,0.030455190592250325,0.02933906753965676,0.022602696284188775,0.022439366956950535,0.06730384718104841
TESS_18_19,Sector1,4787.42,123.95714694846401,-9.942931402809165,2.3184305081363843,5.711957191894811,0.004338958633137134,0.21985271697198527,0.24453459266029398,0.4005572687098202,0.481499321195217,0.023467117552528727,0.02308986316873085,0.0172371897464755,0.017851406945596438,0.05736682171936476
TESS_18_19,Sector1,4828.73,774.8876518876793,-10.69800071023233,2.4214819239636767,5.72720144170863,0.029143043846832382,0.1315856526059367,0.14084251419767035,0.2937657353148748,0.3607789454954329,0.015094818950730726,0.014712509645252503,0.008312171776421871,0.008070257900513952,0.05040986649563522
TESS_18_19,Sector1,4907.33,316.11099044592777,-11.046312691899214,3.1956479936933584,5.705553657498079,0.05203401892099988,0.2484576647357919,0.27817250458383214,0.4958209235351321,0.5629113513938613,0.019170218540327966,0.019779802441946437,0.013334590122717427,0.012770247123588284,0.058427432112580564
TESS_18_19,Sector1,4922.58,551.7468033775382,-11.063571709628423,2.994701654960128,5.767334696329175,0.06432208678065662,0.1659516723220218,0.17967981995967186,0.4093486159349147,0.5092240886251971,0.014529855775492706,0.014279613773394928,0.009023497975384535,0.009077829612409355,0.0586087888495038
TESS_18_19,Sector2,544.4,161.23176025349122,-11.260628419686853,2.934889404273633,5.730073058938605,-0.07914974506657757,0.3319358242030521,0.36124265367130626,0.5459158744712984,0.62056096029669,0.026684828135635996,0.0273969659181299,0.015260086492815614,0.015209140859197626,0.05926572600395133
TESS_18_19,Sector2,780.71,40.99918913620873,-12.458800166948674,4.539689564860777,5.6714384979261085,-0.0625708946310101,1.1092184790276818,1.003113103428248,1.4559036540356223,1.7508397337351118,0.0336306493512728,0.02898005303392015,0.0188595892679939,0.017788363511200576,0.050580931045189306
TESS_18_19,Sector2,799.71,73.20091854263535,-11.415115140623664,4.150279983891074,5.572869825961653,-0.06763397635751607,0.55240114834411,0.582678549708529,1.0851451925866598,1.4208271234004837,0.03512160967875211,0.03427581007255043,0.018341807335328614,0.019195184342796906,0.045640841118777066
TESS_18_19,Sector2,829.66,59.28923935546369,-10.804596120578395,3.3914597596294804,5.689107152072818,-0.19989923684765148,0.4385868298364475,0.4791280081613092,0.8382567006558554,1.24349744645985,0.025317492860704505,0.0251681685177374,0.02476141230506665,0.02483057982389486,0.06553868932954597
TESS_18_19,Sector2,851.32,127.57874278766347,-10.288297295861266,2.521079138104054,5.631042610608772,-0.13295568536775232,0.33903866655435877,0.3987811574394229,0.66493536792569,0.8229682736666213,0.04310130430926584,0.04075254114811777,0.023751698209275612,0.02414862236892526,0.051672510621542767
TESS_18_19,Sector2,913.54,73.40864769901415,-11.946349336824273,4.322182646541803,5.67990359327198,-0.08418050431488158,0.5376486496577755,0.5471908827540144,1.0677413107753129,1.4184258571941903,0.021923529893767224,0.02139587828496481,0.01478390995081337,0.015031184026744582,0.04710201415883192
TESS_18_19,Sector2,1131.79,55.96105515694981,-10.663629200275722,2.6412728912858987,5.640410027486773,0.003227754762984602,0.4325345825433544,0.5323383931962713,0.8192791606315237,1.1656711239223343,0.04361639911263904,0.07163348680554282,0.0281987123686823,0.02935285717227883,0.04069311123203753
TESS_18_19,Sector2,1170.7,49.69449704278248,-11.380378111686973,2.951959581045665,5.617568379141238,0.018591697703008007,0.5932947708865921,0.7140831258642866,1.0225475508278092,1.3793285222995375,0.05586708833384968,0.05287965119535443,0.024104435417033304,0.023906118367992352,0.04430688975504757
TESS_18_19,Sector2,1519.79,50.6369572443567,-10.868807791602162,2.974562214961902,5.764232342163451,0.036276759352237675,0.4888208907709899,0.5812717737895632,0.9726826249846434,1.3418540874570368,0.04953260317370578,0.04969995438049324,0.025429696166276532,0.024704147676803893,0.05734383132986169
TESS_18_19,Sector2,1566.7,146.43653599475147,-10.962306606060984,1.913305028315968,5.600341256264182,0.14929441523497483,0.38180480728886224,0.44851984397213585,0.599721308676977,0.7394367779480224,0.056332377159666436,0.05528083213634449,0.016359308484362595,0.016750611253247533,0.0446446738885706
TESS_18_19,Sector2,1597.62,71.29487925274195,-11.727135575539506,3.5330688627433564,5.702497337907243,0.0819022412019921,0.5552046186593333,0.6208442416480704,1.017175185225717,1.3776256648761396,0.03750577824768264,0.03618997596577689,0.017286160666520112,0.018413523878225077,0.05353395964704379
TESS_18_19,Sector2,2569.81,-10.172760346757464,-10.306201480322972,2.0562851507418647,5.7715591928371595,0.13080715481432495,0.6316141485737408,0.7664588518707678,0.8989477632132896,1.2489522623497127,0.08766179915663219,0.07086746384680342,0.04123561318267381,0.04179825634433618,0.11348426315924937
TESS_18_19,Sector2,2583.88,47.9153684369694,-11.53052623786446,3.4922918143955632,5.76127922615432,0.09238246573629684,0.6357151199312892,0.64630500283271,0.8582389408485982,0.9717382978984759,0.02430111985599659,0.023963868785061848,0.02258330896217893,0.02388388523522887,0.06978897739188296
TESS_18_19,Sector2,2685.7,38.368638536928366,-11.355100877128912,4.597243832367,5.711407713853415,0.025799667668044368,0.5891383697845445,0.636433598164043,1.1373390207294811,1.4346942799802482,0.021561850216003542,0.02182580760005859,0.024928167137298753,0.0253318556500879,0.05413284101884472
TESS_18_19,Sector2,2694.56,41.49762697646658,-11.998100954925706,4.134365616749838,5.776647445824518,0.09895850818614797,0.8972826337903488,0.7898457869169278,1.2593730885137173,1.6170446103872473,0.0364288717559349,0.030506235821729177,0.020397339365373204,0.019393802114878664,0.052143556592522976
TESS_18_19,Sector2,2707.08,87.78762546799312,-10.441246785851167,2.4291711685246007,5.600677707024987,0.19883030053213324,0.41971307572243965,0.5197656418859786,0.7295808014100555,0.9058043725057852,0.058425200064928795,0.05511765774350863,0.026931634212955413,0.027582111070819426,0.06059733646876059
TESS_18_19,Sector2,2985.24,84.84242286259823,-11.667777703416064,3.3051139025685643,5.643565983326255,-0.012579746968410152,0.6689952594220845,0.6682504809853498,0.8308134566801164,0.9185883278659688,0.040202677403767595,0.03656615350826087,0.020287356578647713,0.020204637943397045,0.08588329873668052
TESS_18_19,Sector2,3344.74,40.08376360626837,-11.136006319299215,3.6758093454465017,5.791032396806937,-0.1597690950043547,1.0743772337359,1.2921668121063146,1.4799493473812384,1.681515918930705,0.06905091157413157,0.053061591762865845,0.03742045504259814,0.04208530632028627,0.07677989776568152
TESS_18_19,Sector2,3668.0,121.23262233369334,-10.946313513377984,3.1101774586490825,5.6940252707991945,0.10591507978525236,0.41076710718558473,0.4446789700327507,0.7123446808123659,0.8919167762351803,0.03305020359966626,0.032209710919989476,0.020961378343020753,0.021121269003028936,0.06867636125354379
TESS_18_19,Sector2,3712.63,140.4428808290251,-10.082364990895183,2.893735763101,5.666505450041514,0.09917375017989799,0.3548665219567493,0.41044215249146987,0.6317137077058539,0.7113186832988325,0.0314814384719293,0.029763345627709548,0.02628439764340533,0.026146780519004542,0.06778139034493054
TESS_18_19,Sector2,3770.45,838.3167909216602,-10.987336672066679,2.9571151826378577,5.664640204088824,0.081501665943444,0.1537915087870374,0.16265179751260206,0.3135886490666886,0.35214751940280387,0.012186770980109785,0.012225212676980846,0.008145253983271872,0.008005301705028375,0.05534747531667887
TESS_18_19,Sector2,3849.51,46.86384366699712,-10.80323672046136,3.2329247424063734,5.736100420394556,0.15025217846054578,0.4716791942475389,0.5995583101278577,1.0773782254513682,1.3772140719851809,0.04254988773088897,0.04433781878663812,0.025418376481082167,0.024774251271002495,0.04051523913516542
TESS_18_19,Sector2,4007.84,54.14168545864631,-10.970893384243325,2.4953536250750066,5.776308224517926,0.013895460833727802,0.5009765256444716,0.5576621146509666,0.7955906266189607,1.1618613447874182,0.047062554614187846,0.046169997499522886,0.02223805308722888,0.021637060552881553,0.08172329117767207
TESS_18_19,Sector2,4037.19,184.20162432280898,-11.046486146807654,3.349183024719216,5.705733124537762,0.03465351300410664,0.13110423610056898,0.13969063337547993,0.37617482115453926,0.4619143811240689,0.010414708635968495,0.010382489436511655,0.006903784653052154,0.0068114985239699985,0.03640747119480845
TESS_18_19,Sector2,4064.77,54.22285448388739,-10.835079648386635,3.7654954071287996,5.699132063956647,-0.0582868411432986,0.4192517120186938,0.4483672877256559,0.9688205960879648,1.3335808559657147,0.03286695459481059,0.031127615696267874,0.023748516227252325,0.02424286213687881,0.0786019163161466
TESS_18_19,Sector2,4094.64,794.0944226556841,-10.609782776816104,3.033780766999164,5.724051423767034,-0.043252168895539206,0.11700326207883016,0.12414353197811323,0.34190444723207536,0.4419412764622592,0.010644385701003678,0.010568834222257628,0.00729333500714182,0.007547077021006564,0.05034532693556713
TESS_18_19,Sector2,4207.68,387.2769004763122,-10.867820380924034,3.3065116877968004,5.718162624960716,-0.03423480419734834,0.17647765280500316,0.18455023216887945,0.4081431314817423,0.5566365986618802,0.011351311566412114,0.011240370019525159,0.010024590386988726,0.009845171391615781,0.05445733113279848
TESS_18_19,Sector2,4233.6,705.9806467443589,-10.86014787652611,2.826142091870648,5.7150180974071665,-0.07210875882045978,0.13328841473579445,0.14236213081566618,0.260532829629736,0.28213371608308035,0.01083220515763994,0.011214765909199897,0.007546060992209697,0.007402276333071028,0.05763213514599743
TESS_18_19,Sector2,4525.58,160.3375235610431,-10.461212397348913,3.213742211051196,5.702846177955239,-0.09316956146052786,0.30097572428789654,0.3392850479908578,0.8028593085221782,1.2698766273906736,0.02926956520267865,0.02871667893036367,0.022067066542648395,0.02199799968666903,0.06600992317876206
TESS_18_19,Sector2,4787.42,124.70369871787403,-9.943191728355682,2.318558650523469,5.711929424208213,0.0039542502598902554,0.2237770712761229,0.23349441563550855,0.393580301699052,0.484323479443344,0.023554930174428,0.023053672612149967,0.01694619702221598,0.01747414101382967,0.05793078699407819
TESS_18_19,Sector2,4828.73,760.4618130012668,-10.695693998048323,2.4212767375003508,5.727492285013053,0.02959497543068309,0.1340909854981014,0.14344303676090675,0.305323916700627,0.3599130680701048,0.015300070148462908,0.014993426242233099,0.008289007785231658,0.008443115933883423,0.0516670939692986
TESS_18_19,Sector2,4907.33,294.55873443693247,-11.055026219747567,3.2160150569325254,5.7048406747078335,0.052681222953113366,0.24274979439386435,0.2659720963512555,0.4805545822351234,0.5554499866193927,0.019642196450433858,0.018875602839369066,0.012729697482256663,0.012559225897267726,0.05810183305409566
TESS_18_19,Sector2,4922.58,550.5946434667616,-11.057379015378954,2.9851656623702065,5.7670661388287705,0.06415034824609361,0.1673107811647423,0.18622019921460264,0.4254944347773124,0.5198689306753446,0.015206124120662246,0.014627200729484535,0.009087531704899211,0.009233568811726878,0.0579999983651275
TESS_18_19,Sector3,544.4,161.40315478758086,-11.269252200729616,2.949703171611448,5.729648977955037,-0.07965392245768249,0.33211193715283116,0.3567377968637704,0.5440919901692238,0.6267196940134028,0.02727070820799149,0.02656420216353883,0.015019972935673004,0.01526700555285243,0.05706951288480557
TESS_18_19,Sector3,780.71,43.76089571706427,-12.446630319567067,4.488280822586287,5.671685289613839,-0.06255531924412493,1.0764370719599086,1.0186038112845388,1.4571394365892685,1.7521693068677529,0.03398208639614353,0.029017612457044706,0.01926658913971796,0.018397365951090372,0.036966998495845824
TESS_18_19,Sector3,799.71,69.93233850696143,-11.374979084002197,4.0845714274907845,5.5738559976515365,-0.06754915027410727,0.5619353181620763,0.7024075458062189,1.2538010207030226,1.4417600166066151,0.03690525940635503,0.03924140847165436,0.02059453297752857,0.02100890510819662,0.04101777397259185
TESS_18_19,Sector3,829.66,54.53984471110381,-10.792239039874342,3.3374532927163614,5.68993418401134,-0.19997441491447943,0.442312874894391,0.5027673451392136,0.8469279616486447,1.2449716090445806,0.026116417660043467,0.026169252837657808,0.02545632956501248,0.02585434972488429,0.06439691259240479
TESS_18_19,Sector3,851.32,127.89190000759358,-10.294623949663455,2.5258067046278505,5.631043940407295,-0.1332151740650764,0.3339671890750058,0.40387271626639354,0.6662538304691299,0.8171218847219692,0.04272843547495064,0.040495845986510126,0.023655637870491658,0.023980847899455177,0.051305607423424854
TESS_18_19,Sector3,913.54,66.04454685480866,-11.924286699546133,4.309942062188519,5.680508351450229,-0.08471311802794002,0.5517867713434867,0.5880331873469249,1.1440743642845552,1.4441832204601086,0.022724110983264545,0.023506434993690206,0.015490957490005064,0.015838293873818354,0.03752785497575732
TESS_18_19,Sector3,1131.79,45.312678550483525,-10.659943312706524,2.6275748239855146,5.641057206296818,0.003446772424020704,0.4407215034645997,0.5240713022186938,0.7969719942725133,1.1244793211123487,0.044381099489806175,0.07198527130156407,0.02822842481486921,0.028796694343459887,0.04320781324145478
TESS_18_19,Sector3,1170.7,64.08864588114838,-11.385227795618228,2.9739011923574985,5.6186499999568,0.0177336829858676,0.5849605714014441,0.6998012790183861,1.0192862275316665,1.357447507191984,0.05635597933347647,0.05214686657071965,0.023775780841611395,0.023723671060692942,0.044632382978317085
TESS_18_19,Sector3,1519.79,51.527263149400035,-10.861956892821059,2.9598517467496723,5.765712829505428,0.03676467865568592,0.4914369406803605,0.6165901061913743,1.0212154784874095,1.3512518080038616,0.051426015216460286,0.05129958821801228,0.02520428424951731,0.026408155119817936,0.055707372397310405
TESS_18_19,Sector3,1566.7,144.29230777355616,-10.95351647583293,1.9213303728472577,5.599287329531173,0.14869784681379233,0.3808860671991905,0.453327989155774,0.6071906477747737,0.7509965012282387,0.05607191339205908,0.05607897521964578,0.016934695687385315,0.017393393702977655,0.04381817125218949
TESS_18_19,Sector3,1597.62,70.95145091118987,-11.732466802049942,3.5508550069228653,5.702517938227344,0.08064115643096131,0.552621690095151,0.5991962406984239,1.0019171402952747,1.389265523280577,0.03877154964339802,0.034587336282985603,0.01663720594285524,0.01746581342345488,0.05417392755233573
TESS_18_19,Sector3,2569.81,35.01387437835455,-10.316148631619715,2.0673356861002254,5.774842664111138,0.13049071222240038,0.6394827267935987,0.80079121662002,0.9275154358078337,1.2740768560952578,0.08651761404001945,0.07245684095046556,0.04195123373109559,0.04234581274609531,0.07445973582613703
TESS_18_19,Sector3,2583.88,48.77612874868956,-11.523383068401252,3.488835708377512,5.760274101692589,0.0922357271368991,0.6300264418705357,0.6291011039575451,0.8403354729352723,0.9799037523670284,0.02422002628758335,0.023972460852825783,0.02230438844900816,0.02361023392142443,0.06935305013034782
TESS_18_19,Sector3,2685.7,38.94565869463606,-11.34989838317394,4.577550537759501,5.7111261889997,0.02545797427817368,0.5953484433532665,0.638804271652047,1.1335369648192728,1.448500759222342,0.02114389254831206,0.02176841636388005,0.025645366914295135,0.025017094505965135,0.05685634051465819
TESS_18_19,Sector3,2694.56,41.96785266491776,-11.995629831302438,4.110361843874827,5.777982301276662,0.0995347797904238,0.9003354417903626,0.871864061018174,1.3289983871920712,1.6360300785686892,0.03800221515576219,0.0317611528914572,0.020726177928173162,0.02041516792152981,0.05824319801429931
TESS_18_19,Sector3,2707.08,88.01022170272903,-10.42514921231497,2.3958533832736215,5.602436665127604,0.19888427099401243,0.4339646644560826,0.5358642437404146,0.7373341632129891,0.8761163434879284,0.059385307015425326,0.0577421143470529,0.02766100531731333,0.028188787628084105,0.060491526531709326
TESS_18_19,Sector3,2985.24,83.97238716975554,-11.641389642944215,3.2677188808253934,5.644538934612917,-0.01254128080926403,0.6677806161658175,0.6662831356960961,0.8556908586150183,0.9342990963975026,0.04005041966575629,0.0386019494011256,0.020912328358201674,0.019976888140060062,0.08685447898239429
TESS_18_19,Sector3,3344.74,45.68185127840221,-11.16278062304816,3.6989972861212315,5.789952068213925,-0.16037191366042614,1.0805710867407576,1.25623129046296,1.4681414401913488,1.6510786844924898,0.06895398587677448,0.052013871147251756,0.03713468596490482,0.03874537827058365,0.06867032985677413
TESS_18_19,Sector3,3668.0,124.00909325396728,-10.925684253199064,3.1078339033696833,5.694164637036515,0.10582215960450532,0.4252746809733061,0.49066732038863137,0.7855652548634096,0.9159139284237297,0.03401862030570335,0.03299788733306208,0.02260616596498108,0.02148877306552867,0.06656299975915327
TESS_18_19,Sector3,3712.63,140.58816505068364,-10.078839911568974,2.896337543210845,5.666929553295858,0.09901409108694911,0.3569043683929891,0.4078334309858871,0.6237982493691416,0.6990428880117534,0.031025738612026288,0.029577158228351053,0.02655278129544926,0.026036441275529953,0.0680486025222004
TESS_18_19,Sector3,3770.45,835.6718096885734,-10.988649815533819,2.954937752959686,5.664623499341388,0.08127101201070007,0.15462775129005024,0.166467312322375,0.3190197226177576,0.35537764560221863,0.012497595190410493,0.012418382717116039,0.008267036154274945,0.007981366242201984,0.056140470529701496
TESS_18_19,Sector3,3849.51,53.83649970113823,-10.799698551363386,3.234109298645077,5.735145382431989,0.15057590619764005,0.4727602110709004,0.5970888645585326,1.0971513768614813,1.3959422304519622,0.04354548356443466,0.044466845824757684,0.024451172952812406,0.02515986955720184,0.041154800996078454
TESS_18_19,Sector3,4007.84,54.04790811198437,-10.960801432381558,2.475200155398542,5.7772306719327915,0.0135846777655288,0.5103907045873548,0.6120639293800778,0.8501489981749226,1.18932152122167,0.0473057157646215,0.04796395273092546,0.023224480339457076,0.022545939336617405,0.08713680876279586
TESS_18_19,Sector3,4037.19,524.8353795790724,-11.046705719834375,3.3484303081061824,5.705847607798249,0.03462546526754566,0.12851304657220197,0.13648446914403856,0.37353092899413687,0.4683955290223718,0.010180714023640292,0.010433878444905176,0.006958375326220661,0.006815244357566939,0.0514186504892962
TESS_18_19,Sector3,4064.77,70.74719934633275,-10.815674367079035,3.702996863883836,5.698205732053271,-0.0578661605608214,0.4237549632281006,0.48668351551096123,0.9919374939884809,1.3820631034545547,0.033526966123624824,0.033363843469967236,0.024123139519533626,0.025120487867361103,0.07641418106912852
TESS_18_19,Sector3,4094.64,795.263513775959,-10.609388161397732,3.033323095677897,5.72421865818613,-0.04351520577171992,0.11637978554115058,0.12212746703572108,0.34237796280705224,0.4421095580523433,0.010398253814002167,0.0108984576817166,0.007426691252082965,0.007379907113551909,0.050042853020866335
TESS_18_19,Sector3,4207.68,388.09811107003475,-10.86009839613791,3.2906049220941025,5.718087787477678,-0.03430824909488878,0.17938667790693152,0.2011629355710447,0.4393716531381888,0.5388379225452118,0.011511924038440924,0.012169207560500439,0.010585380789940278,0.010500316074255452,0.05530115393229951
TESS_18_19,Sector3,4233.6,715.6836297060777,-10.86149940890525,2.8305899917988597,5.714701931184303,-0.07222425252855305,0.13242787370113618,0.14241438374762083,0.26128269058454734,0.2840499818499249,0.011278556519285665,0.010898199804250552,0.007723378006956383,0.007314189777610544,0.058390702097448045
TESS_18_19,Sector3,4525.58,162.6807702283587,-10.478833247116324,3.2374167760370236,5.702453977346195,-0.09268690597310353,0.2907398157898893,0.3273010143140276,0.7789785054484719,1.2294731045759812,0.02948553603548376,0.027915074671622797,0.021158835435785617,0.0211134358405497,0.06626457429270738
TESS_18_19,Sector3,4787.42,124.36436202547958,-9.934794436316668,2.3094123411920715,5.7123714581889615,0.004391069438822354,0.2254997247937549,0.2527696834429012,0.41100492967730484,0.5019242833921473,0.023290440197386353,0.024011343001392405,0.01766134039936354,0.017806932000646317,0.05384630290046955
TESS_18_19,Sector3,4828.73,776.2110771523621,-10.694663875867166,2.412209690106322,5.727397364311848,0.029354441285459186,0.13210848927291963,0.14853801700275326,0.3031483272425457,0.3694745820907408,0.015384542004076351,0.014805640419593757,0.008536069457509867,0.008464344000983122,0.04959190421139456
