Photometry,Sector,RV group,Likelihood,Log S0,Log Q,Log w0,Offset,Inc - S0,Inc + S0,Inc - Q,Inc + Q,Inc - w0,Inc + w0,Inc - Offset,Inc + Offset
TESS_18_19,Sector3,1131.79,-320.1448939724769,3.1377356183081497,2.6591784091830655,5.64019254953225,3.328748636093321,0.4238065135035489,0.48642081615582633,0.7698980654396839,1.1400213177927605,0.04318998005455299,0.06612710436082292,27.487502563173322,27.917029470577
TESS_18_19,Sector3,1170.7,-318.77859582523456,2.4236407797842148,2.9817832765202628,5.617414577182398,18.156009130004428,0.5768508896579339,0.6562675923163388,0.9751272483173241,1.3792573229721503,0.05458991264828583,0.050677900434059175,23.3891046154077,23.184790061703502
TESS_18_19,Sector3,1519.79,-362.91732184905123,2.9358755138460486,2.998596713919165,5.765116667265456,36.63285962526052,0.4810561718204678,0.5420334423694073,0.9404711388484337,1.32778587142136,0.048745480419447595,0.048545652027515374,23.95646487767491,24.203742282752714
TESS_18_19,Sector3,1566.7,-757.2648088197095,2.8331583283256605,1.9541306712338606,5.599754791723111,149.25410079006548,0.36833321280826725,0.41133657015480196,0.5742139993115525,0.7400352278656586,0.054066424312257055,0.053087382309382924,15.884677321422828,16.125165657150774
TESS_18_19,Sector3,1597.62,-387.2666479992534,2.080994671826302,3.563586155978726,5.702542053231645,81.47016444602878,0.5478161612774042,0.5759806189670598,0.9829849177874799,1.37052738748309,0.03764999612006559,0.03416434573796767,16.53868339727613,17.33796100613725
TESS_18_19,Sector3,2569.81,-312.9391760363155,3.487770124302478,2.095871222956603,5.772419435911274,130.54904180993356,0.6241591966274167,0.7547467553276563,0.8987926334791396,1.2556181185185205,0.08385149696271377,0.07080358234514694,41.41959626830095,41.5850062784485
TESS_18_19,Sector3,2583.88,-394.8769178707987,2.27773229623097,3.4939041636637174,5.760416294144285,92.18943127653485,0.6288985414121471,0.6358931481996333,0.8330669029035414,0.9724475714790084,0.023699207539179312,0.023440531695330336,22.351582374784428,23.33585530357452
TESS_18_19,Sector3,2685.7,-259.0132910673707,2.453591405380867,4.605050628922967,5.711186810692546,25.48206657285421,0.588447275172248,0.6084758200575884,1.094663520206209,1.451261306528946,0.02086284561934626,0.021271533239643148,24.859597332362217,24.412887688822405
TESS_18_19,Sector3,2694.56,-235.35937327577608,1.8002167237742948,4.152373624194416,5.776944662871586,98.96471487395343,0.8823038788892021,0.7889509327716084,1.2357313569534663,1.6261466600953636,0.036576305056821745,0.030176850438826897,20.14656967389513,19.027348096151172
TESS_18_19,Sector3,2707.08,-608.4818091836609,3.3558986811596108,2.448290278227603,5.6007013530090015,199.25739134894667,0.41087015079461064,0.4701970857474307,0.6852704894894472,0.8757740487691876,0.05685018271632725,0.05333303464287198,25.771832440770453,26.447149882201813
TESS_18_19,Sector3,2985.24,-731.6828870001194,2.149455430711865,3.300778817315949,5.643934532285002,-12.803560719993746,0.6606686899280954,0.643648003813234,0.8152505329525348,0.9301843321665513,0.03937289928015275,0.03658785788010377,20.179726587063712,19.530464444835822
TESS_18_19,Sector3,3344.74,-305.2754081809592,2.66921860706689,3.6974915620057134,5.790521480003594,-159.72142777168222,1.0588750255076493,1.2258499354323096,1.4440469763685972,1.651011171652005,0.0661670402474428,0.05227817392713341,36.84255367814353,39.96332902636034
TESS_18_19,Sector3,3668.0,-790.2695257480233,2.867023823980289,3.1166899543146656,5.693860739872175,105.96433692972082,0.4102815269207065,0.45284676844518046,0.7112351779109329,0.8954568102194438,0.033217886650674266,0.0320217013780324,21.141160257081452,20.833041884185818
TESS_18_19,Sector3,3712.63,-1080.0021108541016,3.7187930295025895,2.9260012074274524,5.666025244128173,99.09127376439103,0.35185792505485836,0.3787796095975038,0.5853808685070065,0.7041223308023028,0.02991112302219001,0.028082083842032368,25.107929094371528,24.708838876717763
TESS_18_19,Sector3,3770.45,-4308.067334765742,2.8242535345524122,2.961582305053354,5.665208450723901,81.55445416952317,0.1550622783831792,0.16436897943043016,0.3117473765769514,0.3572939307230638,0.012224946091384581,0.012300721730564845,7.95450774374666,8.051528000660667
TESS_18_19,Sector3,3849.51,-326.00684529678176,2.988571513161994,3.3241090682347427,5.734281584288478,150.51363366828977,0.4534948024497609,0.5088754412157122,0.9820845044805835,1.374698420148761,0.040541510052401364,0.040715200193922385,22.9211741345717,23.266580509878366
TESS_18_19,Sector3,4007.84,-536.1355860028993,2.8447427017901727,2.5133342182024014,5.776392497526858,14.078432521461103,0.5058815407498458,0.5421756665991198,0.7942835399942938,1.1910905031611518,0.045401465311072364,0.04557374120322244,21.713666364611296,21.704656712760134
TESS_18_19,Sector3,4037.19,-3211.9420389393545,2.7670200045505604,3.365157236266882,5.706050010960524,34.63154248661924,0.12868531160268404,0.1323642660375981,0.36431211501892236,0.463993521582009,0.010119500036429585,0.010270764488090833,6.692779147512546,6.647587004111514
TESS_18_19,Sector3,4064.77,-571.5084613840785,2.982091644421382,3.735049784005893,5.698194324218507,-58.34196054579981,0.4161520895642412,0.45933077463387706,0.9482328950522598,1.35183668621901,0.03293415084250739,0.031187348534897907,23.653425196510042,24.222877301876288
TESS_18_19,Sector3,4094.64,-4766.011792078613,3.203056719532542,3.0480248175278977,5.724272369617573,-43.352053580481865,0.11438199795619042,0.11866752970104955,0.3356208379823702,0.44440776073120514,0.01042257888660636,0.01049556702250598,7.344392954090026,7.209172068682548
TESS_18_19,Sector3,4207.68,-2302.151174532656,2.9473051980786558,3.3099489773059423,5.718083238149259,-34.28116114434796,0.17729335422118986,0.1859755060207613,0.417746381158155,0.543540827035085,0.011175365142916505,0.011440836630224993,10.02419730346783,10.081375372526281
TESS_18_19,Sector3,4233.6,-4652.474058086584,2.9540735391285047,2.8333335881310697,5.714899585426005,-72.0344735866902,0.13194418518068574,0.1373081970578287,0.25442417604999124,0.27876149037663245,0.010821886696017913,0.010777181298518457,7.354081080532595,7.469999914318876
TESS_18_19,Sector3,4525.58,-1054.2800592631816,3.3406387972101896,3.2497654083895124,5.702891165302249,-92.72416728206186,0.2929607725546104,0.32324410383746915,0.7806327508993745,1.2289063826231192,0.028828193222212306,0.027982584108884545,21.120338081706578,20.973414179909966
TESS_18_19,Sector3,4787.42,-1302.9449401298261,3.871894702729157,2.325947588116704,5.712441396907936,4.407063159938883,0.22135803542214205,0.2398865711345053,0.39804111154450883,0.49600336559246383,0.02325253329442134,0.023165985585068327,17.146560568902533,17.212226248733042
TESS_18_19,Sector3,4828.73,-4162.011190818626,3.1132895233582696,2.4269694736102485,5.727606405438712,29.46322301873971,0.13132201442715186,0.13707139057591977,0.2897019381527235,0.36253057814480316,0.01472284785430844,0.014545836967196024,8.117462193602364,8.135000606221539
TESS_18_19,Sector3,4907.33,-1799.5541760147398,2.761524262857429,3.2211233462025533,5.704758682593241,52.09495549341866,0.24162700351130573,0.2561846194057509,0.4687516569612953,0.5533783781231412,0.018961991817363355,0.01867160289125014,12.478355937217053,12.36108742662585
TESS_18_19,Sector3,4922.58,-3129.233042950248,2.7514039399763517,2.992349561810194,5.767336288528769,64.095345611968,0.16550821693823492,0.17594844287898326,0.3986044098404711,0.5116070404724145,0.014321088054218833,0.014257132315311338,8.871855089204473,8.84687768507446
TESS_20_0,All,544.4,-973.1223980407486,2.548627802376014,2.950508809824986,5.73018117121979,-79.16527913017342,0.3321350118692692,0.3509535122099039,0.5361827262721697,0.6152373571697014,0.026679525570276752,0.026463978039879876,14.84486081441473,15.011776925895632
TESS_20_0,All,780.71,-198.26051496329467,1.3344650424646112,4.566802148716219,5.671195091398587,-62.22084066970105,1.0821056625360437,0.9656635471522699,1.3969886566525553,1.7791790516579455,0.033021931034584284,0.02776042310784632,18.283067273034348,17.46785562957553
TESS_20_0,All,799.71,-371.7993846635212,2.3859249885295855,4.202639595961815,5.572527433549461,-68.1458101941009,0.5446147213261545,0.5696010885983682,1.0753253172401416,1.4185556675240178,0.034103291072974606,0.03324556660831046,18.211454371936526,18.81231350568123
TESS_20_0,All,829.66,-437.6785037879928,3.017637458905177,3.3782608101577676,5.68898665028116,-200.1183481827406,0.4360798240054029,0.4758595306926394,0.8248317767332769,1.255751739909802,0.025494241323912092,0.02502864831722995,25.02177741860791,24.82091118056678
TESS_20_0,All,851.32,-770.9968701920379,3.5060571452583495,2.549091335099236,5.630440203938673,-133.199340750547,0.3262680565112106,0.36516711058003803,0.6177989501836962,0.8073170211852112,0.041489355418817375,0.038236420900026324,22.79524474173786,23.05154104782693
TESS_20_0,All,913.54,-352.6097584828417,1.8703592842397272,4.3527649871463385,5.679412999223188,-84.46200536126463,0.5378793279737828,0.5333403456530104,1.048699740767702,1.423638082003535,0.02144316121278589,0.021229340973303756,14.795425821200979,14.74335953360017
TESS_20_0,All,1131.79,-316.7908756589654,3.1402461709314666,2.6566255278112587,5.640140533508108,3.18407016276824,0.4220017513861878,0.4855564450286902,0.7667448003235451,1.1414832881935562,0.04288822846296281,0.06590288273104683,27.475064105448638,27.9450429005621
TESS_20_0,All,1170.7,-342.509715163788,2.417062434500588,3.0007495234973067,5.617867905850087,18.13530566465935,0.5780175433600625,0.6651697628279925,0.9882346634656436,1.373512183516576,0.05482323552535995,0.05015199464799114,23.236256893145708,23.20691128248594
TESS_20_0,All,1519.79,-362.025875124068,2.9406236729903803,3.0072400220129376,5.765262360501585,36.629031777888805,0.4833615566590783,0.5396063357293817,0.9466158679075551,1.3543115568149675,0.04860917260686737,0.048507181750793826,24.144942172308276,24.021012315624922
TESS_20_0,All,1566.7,-757.932704277978,2.83935296487902,1.9516286177472413,5.600170336626729,149.45026407567423,0.37445994663847415,0.4057824089797357,0.5770221830135929,0.7420693510328116,0.05424573013981515,0.05276099093337017,15.855335758098988,15.96007855778538
TESS_20_0,All,1597.62,-395.1124698288067,2.0750751031424644,3.560526793496102,5.702915245363281,81.4577416020636,0.5451907055678138,0.5774109940178764,0.9772583146956526,1.3889459213558952,0.03738567933697645,0.033796427574524834,16.477263833682827,17.26262147685823
TESS_20_0,All,2569.81,-310.29625800997354,3.4947050140039346,2.0835388158101456,5.772387972921132,130.34382529802724,0.6276916277035065,0.7562885868192923,0.8938366165058684,1.2623843711588756,0.08474255483541526,0.07142615171089162,41.521277319862705,42.03116173317363
TESS_20_0,All,2583.88,-399.8566388881645,2.287767366045273,3.4925993024565543,5.760291300633899,92.03375646539851,0.6367513467728085,0.6310860883649356,0.8386264509664278,0.9833986005387647,0.02415204262539916,0.02352995288171389,22.28288337103112,23.353620322055022
TESS_20_0,All,2685.7,-259.35912898925926,2.453936172251951,4.616313616993679,5.7109718304571375,25.347381216895613,0.5916222052183135,0.6053838099017765,1.0993031103224782,1.4453200107259896,0.020733483857060975,0.02129039810174227,24.619164210572414,24.447999588544434
TESS_20_0,All,2694.56,-239.62793533178893,1.8055145175237075,4.141685040049975,5.776719430215275,98.85880238675301,0.8841688158405221,0.786938040543665,1.2344358940996258,1.6176751418883404,0.03643021327962703,0.030113377806156194,20.307114051957726,18.97735856674393
TESS_20_0,All,2707.08,-614.0966966209216,3.354328162051814,2.4476212781315274,5.601155616495533,199.39613586464012,0.4118335242939426,0.4706072234981584,0.6870826930862015,0.8782518493720151,0.05713664367520277,0.05322356020041852,25.7723863443382,26.400555566351812
TESS_20_0,All,2985.24,-743.7044629250416,2.1451260613997793,3.3092697726433724,5.643797280393019,-12.729804513941724,0.6611246886020168,0.6489617890552606,0.8232861913697236,0.9178364535289094,0.0390487501818102,0.03673959640650892,20.196878764237916,19.40303075833713
TESS_20_0,All,3344.74,-300.87677530207037,2.6704966707866395,3.696951203403348,5.790013890883882,-159.8326484636769,1.0682728459051734,1.2337778349199384,1.4452741903676598,1.6455892312348261,0.06636359373268963,0.052073665138233416,36.66225573205304,39.911749195051925
TESS_20_0,All,3668.0,-790.9569683213565,2.866963131716588,3.1188629231163087,5.693971164232352,105.7739519251839,0.410469610046742,0.45054942614239835,0.7176702565531254,0.8993415165348999,0.03312244743579562,0.03205563242567422,21.039316723291122,20.864988435792498
TESS_20_0,All,3712.63,-1080.3941687689348,3.7135179056615417,2.9310059658197836,5.66630129259363,99.1761803482859,0.3465076062058765,0.38080229296800994,0.5899882266904357,0.7041428635455058,0.0298493994151805,0.027968173584634215,25.223684503530478,24.7853135768504
TESS_20_0,All,3770.45,-4323.756245874463,2.8264293540067964,2.9595537058258214,5.665065637015028,81.46051958137534,0.15405868463136585,0.15965683921624407,0.3062969523802961,0.3588194884488316,0.012245767505960181,0.012090417136962905,7.964359652864431,8.019343220215262
TESS_20_0,All,3849.51,-327.33557629270365,2.9860945889156687,3.3220839053576654,5.734386631546473,150.7334922531889,0.4506156688254448,0.5076238898902683,0.9785993395905321,1.3620782777091804,0.040718550840491474,0.040412407488713775,22.90573120921829,23.162217631513442
TESS_20_0,All,4007.84,-535.896686307698,2.833547461782972,2.513126694874422,5.776698045382634,14.000653668560657,0.5022589886320787,0.5443203305638495,0.7928811558542932,1.182984936256822,0.0456465860923112,0.045336274743771554,21.317797408484015,21.513783051412204
TESS_20_0,All,4037.19,-3214.843167663289,2.766660953335027,3.359442696368757,5.706079027422263,34.60604597799175,0.12916917497902247,0.1337931825275609,0.3620358342960772,0.45909044259948706,0.010155803947042408,0.010141660459991542,6.732382462151229,6.708537060342472
TESS_20_0,All,4064.77,-573.5199820245855,2.9787695081111822,3.7450258564200185,5.698392248538077,-58.145338308429494,0.41319419033029536,0.45505173980982416,0.9570945152300707,1.358834726063729,0.03276411681994418,0.031115950516324986,23.69544314816671,24.14519892267264
TESS_20_0,All,4094.64,-4765.6441143552875,3.2036146560628995,3.0450857521624157,5.724090859370634,-43.35720728585869,0.11508878211669016,0.11873357072105106,0.3350195185626914,0.4399940482911817,0.010377488034547966,0.010596977140142627,7.219321380250548,7.247769382610642
TESS_20_0,All,4207.68,-2300.981356292581,2.947554613962589,3.3080317046737893,5.718028394213283,-34.30340140217264,0.176496621394163,0.18416650688183056,0.4127085874209606,0.5461153528641747,0.011122857998175917,0.011275668229576041,10.042815070926494,9.994778925227664
TESS_20_0,All,4233.6,-4649.88147293484,2.9510812488696194,2.8352125947706517,5.7147719182669245,-72.1761833960516,0.13097325980084484,0.13536600543186195,0.24991679697063152,0.27988041484174975,0.01075718463794928,0.010603867798567812,7.313947522725542,7.377734414562767
TESS_20_0,All,4525.58,-1056.0282361939694,3.3386872965528025,3.2535711193370576,5.703142778425798,-92.89710802705774,0.29186283077948394,0.3216939203398792,0.7846059024780514,1.2208416439331975,0.028942077018649925,0.02770679890548955,21.1342131931206,20.785424967375903
TESS_20_0,All,4787.42,-1303.5116638389545,3.8714320105388302,2.3253169431598497,5.712116611367648,4.160302381960054,0.22195134715635723,0.2324112615447631,0.39442583139138954,0.4891155220857044,0.023132929756311427,0.02266286210238455,17.07608682639566,17.170464937832033
TESS_20_0,All,4828.73,-4170.669255006525,3.1142663539320283,2.42752325755466,5.727366842704199,29.37519765686268,0.1292232931299404,0.13663108446959837,0.28817285352002076,0.3615027866084537,0.014664235519756375,0.014378566416159977,8.013885236146578,8.093231942636095
TESS_20_0,All,4907.33,-1801.4311972814835,2.759848920410839,3.2215883050224394,5.70468728226761,52.014086327010254,0.24252464127151674,0.25683811592161065,0.4685971854681683,0.5546316229890196,0.0189072274519706,0.018639900968117296,12.443445764239797,12.385099736452226
TESS_20_0,All,4922.58,-3129.096937447834,2.7500772487137364,2.997252268503378,5.767205855601258,64.23441444337081,0.16523030563787433,0.17100824927123082,0.3913023265490301,0.5107082057451602,0.014271735936151941,0.013955765281577825,8.776604826211425,8.826139046107542
TESS_20_0,Sector1,544.4,-971.111095276512,2.5411629335326777,2.953661010028399,5.730137877054355,-79.33774993981615,0.33114075719972424,0.3520919793545483,0.5322622444384546,0.6135625131345908,0.026782004820338656,0.026314891376483907,14.777949592577187,15.036678618869487
TESS_20_0,Sector1,780.71,-199.850830432466,1.3292406698498318,4.544267510938496,5.671134690831588,-62.53841385562314,1.07861184850553,0.957376949440522,1.3785064101707465,1.7543758813367116,0.03272336706896084,0.02787517288407315,18.354762334093117,17.502267593013492
TESS_20_0,Sector1,799.71,-372.63429138344907,2.391075538541612,4.203778043524924,5.572880225468416,-68.05649922574473,0.5452068182698957,0.5634616486666228,1.0702079870470076,1.4184720699105613,0.03417775924757738,0.03335654067641691,18.30848778415121,18.67476841583114
TESS_20_0,Sector1,829.66,-443.99146480194935,3.0176286152830314,3.3816783795227954,5.689013190611103,-200.1213627113295,0.43558279303370684,0.47559829289074385,0.8302592246048306,1.2626527806802477,0.025507204607613687,0.025106827250363395,25.045254122022584,25.127827776558632
TESS_20_0,Sector1,851.32,-771.9836248431711,3.5082140413619083,2.5581931365809663,5.630838031751384,-133.09041131310107,0.32922161153515717,0.3672458715191129,0.6239236745141405,0.809122690550149,0.04169332915961199,0.03814054868238781,22.68854951690537,22.90648612854308
TESS_20_0,Sector1,913.54,-348.8490742974825,1.8666440661267223,4.345902734363098,5.67956981475551,-84.66852042519909,0.5339792180047191,0.5328233794472017,1.0439892417240237,1.4027585337394184,0.02182206912558904,0.02112506327786967,14.56203201480804,14.773395305682044
TESS_20_0,Sector1,1131.79,-317.10025911438134,3.1398327512487914,2.658819211754408,5.640052688452554,3.401734871807676,0.4262161088104044,0.4859036423336023,0.772058262233716,1.1457517235687922,0.042936960678552794,0.06636770057637253,27.44305057897836,27.661648756632978
TESS_20_0,Sector1,1170.7,-315.13181889484326,2.4139090376701864,3.002339678851854,5.6178238710334725,18.35167219552693,0.5783210629630489,0.6612669264741475,0.9899615757828677,1.3808673367027637,0.05462881861481783,0.05046721966939671,23.396246543398973,23.14766276864013
TESS_20_0,Sector1,1519.79,-369.1397835348399,2.9374589228392427,3.003487030265798,5.764855666016871,36.69102945553587,0.4804212243982846,0.5394151686252426,0.9376072623178464,1.353244027919231,0.04829867487828832,0.048193413193377665,23.96706269266462,23.98936795625829
TESS_20_0,Sector1,1566.7,-759.3325108213835,2.8393532099212324,1.949452193215844,5.599341199673297,149.326454133391,0.37035139418602725,0.41287486932539075,0.5738630800003628,0.7402069698871714,0.05433224653617863,0.05346319095226093,15.77450637235313,16.153346331292198
TESS_20_0,Sector1,1597.62,-420.3029813486439,2.073168772703707,3.564618315948721,5.702635015239553,81.3450728420988,0.5442085742362641,0.5792600978393252,0.9803635621488223,1.377661473388649,0.03728957456370985,0.033910174140831195,16.468201493151525,17.423620514472702
TESS_20_0,Sector1,2569.81,-319.7902005917694,3.4863036843265878,2.1030266584275408,5.773398865431917,130.68590056301008,0.6275828619456156,0.752463922581807,0.9118852785291933,1.2509284129601195,0.08516076531529215,0.07069081480131256,41.29447701746855,41.33890975160216
TESS_20_0,Sector1,2583.88,-397.24880814803555,2.2863474147726857,3.494905364344382,5.76055442999432,92.30232984954341,0.6335882298857451,0.634484142136504,0.8352517148995542,0.9795701443423623,0.023935868276957706,0.02340093179672742,22.470877278874866,23.27073923302379
TESS_20_0,Sector1,2685.7,-262.2292623838298,2.4475045053780087,4.615924724832363,5.711061602120521,25.360786835454356,0.58679878485388,0.6043658329977872,1.0905689879121603,1.4323648583182882,0.02083964604191202,0.021160385447577035,24.7664534749339,24.457234704963867
TESS_20_0,Sector1,2694.56,-235.46523910003526,1.8090422921134959,4.131162540258963,5.776743115141468,99.24212381432088,0.8862737635551676,0.7924082840865756,1.2302276936709275,1.6330031743173148,0.03662813304116419,0.030119072961010573,20.308052248767936,18.962872576701983
TESS_20_0,Sector1,2707.08,-602.7176704242569,3.3632148679041682,2.4423727128635093,5.60033254407033,199.5011379781418,0.41318234801767684,0.46946162481626263,0.6839756025350152,0.8863323531188811,0.057136383081179076,0.05332375847987514,25.848170031228477,26.608532235144537
TESS_20_0,Sector1,2985.24,-730.5269597421881,2.1454266363062398,3.3077896890345952,5.643292102323109,-12.890079890951146,0.6589850495001353,0.6459089492266537,0.8154764371478747,0.9181539821011322,0.03914775215712396,0.03693326649879314,20.358924559155508,19.418692956534883
TESS_20_0,Sector1,3344.74,-304.47053963498803,2.674325969912351,3.6890092806905432,5.789876453538387,-160.0882649351715,1.0804428085726552,1.2416060111731042,1.4433770841744495,1.6502092483624775,0.06654947083888096,0.0516379567911045,37.40742378706781,39.711666844794934
TESS_20_0,Sector1,3668.0,-787.9901613834617,2.8740437687291527,3.111970688029681,5.693992038508283,105.95635844679438,0.4127350077782217,0.4520612654812277,0.7167272529100415,0.8974650052114819,0.03323679766914367,0.032092934263505235,21.035957232005842,20.95965347509592
TESS_20_0,Sector1,3712.63,-1075.7708340050654,3.7170149541726625,2.9202881473270246,5.666364232899452,98.7291841527082,0.3485936714930533,0.3763051182100563,0.5831924818727892,0.7057403014545103,0.029759006417688028,0.027760710067637362,25.163320755348508,24.765056994199995
TESS_20_0,Sector1,3770.45,-4309.794987569444,2.8250030852740418,2.963084164125876,5.664912358426526,81.51602547865033,0.15354587268831388,0.1591090974786118,0.30445325489682995,0.3528249453545347,0.012252267846190712,0.012193996118505801,8.02469622053951,7.994850932252291
TESS_20_0,Sector1,3849.51,-338.3727766621163,2.988247050153147,3.3239133330081705,5.734931121181257,150.58237404017183,0.4517402765659302,0.5096642099664583,0.9873195126748611,1.396328672372091,0.04054251224270544,0.04052436983737806,22.908513927035486,23.198311601471715
TESS_20_0,Sector1,4007.84,-535.7300275467369,2.8408331839399708,2.516012022302599,5.776170794965177,14.019941395298137,0.5044822974136212,0.5449429524869362,0.7948542158605538,1.1972430883666108,0.04542917831040061,0.04575521765205348,21.32871414272741,21.585536889503185
TESS_20_0,Sector1,4037.19,-3211.47057594513,2.76655623640719,3.3649762869739934,5.705939112622037,34.640760872210876,0.12884989211748232,0.13259060418163537,0.36708086785534544,0.4585028335453014,0.010038225151236091,0.01030988311783787,6.7101256445416695,6.720327010822359
TESS_20_0,Sector1,4064.77,-574.5523977409932,2.9815556726542147,3.7396366919074393,5.698399904699444,-58.35641705327298,0.4162295810428742,0.45636873669866285,0.9497784738722141,1.3482100486374153,0.03322204470378587,0.031247128072804387,23.663824405831875,24.33401799798561
TESS_20_0,Sector1,4094.64,-4764.51161743077,3.2026013688990953,3.046003395574575,5.724101540784195,-43.42988907509424,0.11411474693926538,0.1192006380963071,0.3342923528864854,0.44005090872434804,0.010383818258930866,0.010697012717503895,7.270286295144032,7.181870581168965
TESS_20_0,Sector1,4207.68,-2302.4887032757943,2.948363412585188,3.3130397626152988,5.718035467148626,-34.182774854666434,0.17762052258737526,0.18397202218077702,0.41535404922677976,0.5459947029729126,0.011149005171027682,0.01126843803298705,10.0366278404111,10.023498961249807
TESS_20_0,Sector1,4233.6,-4650.902336021727,2.9516425977608494,2.835754773673094,5.7148386389101695,-72.16239637827846,0.13111297998988114,0.1354947630826957,0.2509927128023195,0.28051716923293224,0.010778141208136915,0.01060838212363091,7.267081636119826,7.36757932182482
TESS_20_0,Sector1,4525.58,-1057.8939726204878,3.340806657551297,3.2566724304098305,5.703055819652363,-92.98195190274649,0.2934401136107314,0.31968310523400545,0.7812865220098275,1.226713528139797,0.028979914517520022,0.027651259090372804,20.99692442402676,21.03932060335225
TESS_20_0,Sector1,4787.42,-1302.8416149470363,3.8700476912777173,2.327334521390738,5.711879292380731,4.173410860561366,0.22108181516054692,0.23417293558073204,0.39571754863742203,0.49155449428382125,0.022852015601320552,0.02261363342421774,17.042930422398058,17.080570285496425
TESS_20_0,Sector1,4828.73,-4165.943976917362,3.112642825451386,2.4297751622484864,5.727490312661697,29.381998441188635,0.12982846829394878,0.1362784430571118,0.28904814947883617,0.36053177359969135,0.014707616865642592,0.01432136506667625,8.10930910633352,8.111949039667003
TESS_20_0,Sector1,4907.33,-1821.840347375855,2.7617292150879442,3.2221358188615437,5.704764263120175,52.19641794881497,0.24370301741374378,0.2568925522376646,0.46979273772497265,0.5555127591044062,0.018892330241264688,0.018448257081854713,12.506169113795494,12.407350940185353
TESS_20_0,Sector1,4922.58,-3133.894951908855,2.749187322356039,3.0000647679966024,5.767206103242702,64.1645921630772,0.16512415439848915,0.17177974247477934,0.3947373053771086,0.5073431147347627,0.01433074422099967,0.014029172969630466,8.797837105660605,8.802554414322572
TESS_20_0,Sector2,544.4,-979.9498384428985,2.5465317565904195,2.9490531792875014,5.730165288274456,-79.23922215697891,0.33148153965191707,0.35185293314182875,0.5376090458229417,0.6216450033943861,0.026910454602207423,0.026588228741720066,14.875831329904173,15.012039147554674
TESS_20_0,Sector2,780.71,-199.87551846334264,1.33701068538579,4.562863702071778,5.671481364881481,-62.342897816405696,1.0784644590470942,0.9594437847462196,1.4002489690235604,1.7655288384469552,0.03312656294546468,0.027707881034049642,18.345194696051152,17.456536710289093
TESS_20_0,Sector2,799.71,-372.6566265442822,2.3838218907620115,4.20937840572116,5.572600632409667,-68.27856228471916,0.5459595053493369,0.5668578549541929,1.0703156560477245,1.4122883965279183,0.034481697785190946,0.03332980558447307,18.206820068431995,18.69533824975956
TESS_20_0,Sector2,829.66,-437.4781548792053,3.020721941418711,3.371669404852157,5.688967407917706,-199.96972587221688,0.4409455143786478,0.4777547739728063,0.8246734997990397,1.2447456622499837,0.025349965772382355,0.025149245713594226,24.996367319652222,24.87389274505918
TESS_20_0,Sector2,851.32,-770.5474009533921,3.5094749678067694,2.5544291968194797,5.630894794778859,-133.29549497712367,0.3298368141183716,0.36280373118403686,0.6234672556458651,0.8069027000374707,0.041830640352676696,0.03829270508251881,22.876597346896858,22.97427409147369
TESS_20_0,Sector2,913.54,-348.96169754557354,1.8584291875793415,4.360415033898868,5.679527357787871,-84.53440055829417,0.5358947139743107,0.5369299786604955,1.0459477653968792,1.421052982329984,0.021419841662822847,0.02128260579093677,14.506580867979906,14.729480911351956
TESS_20_0,Sector2,1131.79,-330.7112072485976,3.1421080291065966,2.6607014014600825,5.640503330370235,3.23988332393108,0.42756933323586654,0.48261543755097325,0.7685340607578768,1.149285023302613,0.043297554730944654,0.06621360924382369,27.581418692178318,27.518519534306236
TESS_20_0,Sector2,1170.7,-319.0650892601101,2.4195153169235892,2.9952236253780127,5.61724549316065,18.259510871993154,0.5794480484984761,0.664953154133932,0.9825015509503361,1.3786517656268282,0.05474251730280777,0.050810109096228295,23.28058860547928,23.3813017155768
TESS_20_0,Sector2,1519.79,-367.39625869539134,2.935483224143988,3.009585981794435,5.7656078695688535,36.53744125797785,0.47636284067614465,0.5420917713374993,0.9461281766758054,1.334072763051053,0.048462911910123196,0.048392988062458286,24.045921702435084,24.158112322720754
TESS_20_0,Sector2,1566.7,-759.781405860427,2.839271960997004,1.9462238275181893,5.599702621351932,149.38057046657977,0.3711079223882723,0.4116803896207428,0.5716443264642925,0.7484688123261773,0.054179412282671535,0.05377020271283506,15.851538567122219,16.12796215486233
TESS_20_0,Sector2,1597.62,-390.46717993749894,2.0761360026243603,3.5596162964278495,5.702905161760846,81.4540409553897,0.5452677702020725,0.5817960752145228,0.9746225355083213,1.370981519297283,0.03775769572674115,0.034074484259667415,16.55006165436643,17.422363062549323
TESS_20_0,Sector2,2569.81,-309.98815406315305,3.486705981590746,2.103142777190566,5.7732652654756205,130.45651603350615,0.6332467008971792,0.7488694453490448,0.9069671618689257,1.2718335729887942,0.08424862599748817,0.07085320379385873,41.062237366430224,41.95886160557717
TESS_20_0,Sector2,2583.88,-396.17949603182797,2.27902491558954,3.4991463567052232,5.760864666920038,92.15732075581192,0.6307956179738219,0.635342299509916,0.8413689823941324,0.9750162566648459,0.02412103715927838,0.023363831225119647,22.450318925521373,23.348474832799567
TESS_20_0,Sector2,2685.7,-259.5334392536041,2.455399636496736,4.609963040455855,5.711114033722077,25.30630980008972,0.5867646907451136,0.6058432410199854,1.0965717290381987,1.4263489963128828,0.020804382839639146,0.02120165185737566,24.83933937266612,24.67811573596598
