Time Residus STD
1.565691600000000108e+03 7.704594164330640638e+01 3.025541429852090403e+01
1.565692943000000014e+03 1.535780623762341861e+02 3.064491213455543672e+01
1.565694250000000011e+03 7.730056885732923888e+01 3.090288012128388573e+01
1.565695570000000089e+03 1.674654107407918104e+02 3.076851793841978377e+01
1.565696866000000000e+03 1.261701263722589772e+02 3.032856543296129104e+01
1.565698161999999911e+03 6.298255384052363581e+01 2.993370491221005025e+01
1.565699493000000075e+03 7.494729345787197872e+01 2.982340901340610273e+01
1.565700790000000097e+03 8.490555462834869616e+01 2.996432448393171555e+01
1.565702086000000008e+03 2.131557754026089810e+02 3.021536073326196004e+01
1.565703381999999920e+03 1.456583271916211686e+02 3.053267193657535117e+01
1.565704701999999997e+03 5.115838328000542390e+01 3.103864134289072396e+01
1.565706032999999934e+03 1.228313924292623796e+02 3.165961486738768116e+01
1.565707965999999942e+03 1.217438437680728498e+02 3.165741147713052328e+01
1.565709284999999909e+03 7.032509423392849612e+01 3.106235547375571926e+01
1.565710604000000103e+03 1.105877417608971882e+02 3.077191500536871516e+01
1.565711866000000100e+03 2.230564266986573898e+02 3.115959480257508929e+01
1.565713070000000016e+03 1.099108695229499517e+02 3.198715158847043227e+01
1.565714249999999993e+03 1.198047160442176278e+02 3.272670132333813342e+01
1.565715453999999909e+03 1.930027553404519267e+02 3.299258413111844135e+01
1.565716646000000082e+03 2.565599393200042755e+01 3.324332932157543752e+01
1.565717838000000029e+03 7.918916774783919266e+01 3.527384155710270619e+01
1.565719041999999945e+03 1.533255041250360762e+02 4.109986616476142984e+01
1.567675433999999996e+03 2.433514148772230783e+02 4.829629066202269883e+01
1.567676615000000083e+03 2.378258259391091656e+02 3.929779107553540030e+01
1.567677830000000085e+03 2.119920304182155064e+02 3.560226443003413976e+01
1.567678975999999921e+03 1.185986031700185492e+02 3.512797711639055365e+01
1.567680168000000094e+03 1.741700041758103907e+02 3.540709373171642937e+01
1.567681360000000041e+03 2.439706399577604543e+02 3.545235863418196232e+01
1.567682528999999931e+03 1.954435305693844498e+02 3.521815470569625006e+01
1.567683721000000105e+03 2.206202267233441034e+02 3.491251949067940075e+01
1.567684913000000051e+03 2.203566518268389700e+02 3.460580671247640794e+01
1.567686081999999942e+03 1.571120489210871369e+02 3.421730162809343057e+01
1.567687378000000081e+03 2.214947049221173643e+02 3.355294439594452172e+01
1.567688662999999906e+03 1.175792181563960526e+02 3.269370949325239906e+01
1.567689935999999989e+03 1.427141504310932874e+02 3.187310579810838362e+01
1.567691174999999930e+03 2.154970159868290125e+02 3.125738158087904495e+01
1.567692459000000099e+03 2.919111899519804183e+02 3.085242423919022769e+01
1.567693733000000066e+03 2.075205579837166283e+02 3.062038312175535637e+01
1.567694993999999951e+03 1.956841249081903982e+02 3.044693861935912338e+01
1.567696255999999948e+03 1.625451882754016424e+02 3.031108196149990519e+01
1.567697529000000031e+03 1.967522541071864168e+02 3.031008529346578939e+01
1.567698789999999917e+03 1.342625981681451321e+02 3.044951156930057223e+01
1.567700039999999944e+03 1.115863959488347064e+02 3.070000458680525313e+01
1.567701266999999916e+03 2.741727638039212707e+02 3.107581258691997306e+01
1.567702563000000055e+03 1.714143402149959456e+02 3.167273082096871306e+01
1.567703837000000021e+03 2.347511463732130608e+02 3.252699811544634656e+01
1.567705120999999963e+03 1.211693479717033028e+02 3.338366128830427471e+01
1.567707088999999996e+03 2.383997982129572506e+02 3.312949342615350901e+01
1.567708327000000054e+03 1.527124543722388239e+02 3.207664063751055039e+01
1.567709554000000026e+03 1.196446328851781686e+02 3.112643925478441176e+01
1.567710804000000053e+03 2.903688812636759167e+02 3.063308807182699667e+01
1.567712054000000080e+03 1.827839077979944022e+02 3.059827047226711727e+01
1.567713281000000052e+03 2.114968896422730609e+02 3.076209128899783352e+01
1.567714531000000079e+03 1.946519929280103156e+02 3.089344319679334205e+01
1.567715758000000051e+03 1.256535077496876909e+02 3.086997008227762862e+01
1.567717008000000078e+03 2.174094041794360521e+02 3.062799166799745265e+01
1.567718235000000050e+03 1.824310722014799353e+02 3.017204185475393885e+01
1.567719485000000077e+03 9.565131764122411084e+01 2.961753754677419437e+01
1.567720722999999907e+03 2.259705025250205210e+02 2.919378908268132378e+01
1.567721950000000106e+03 2.162279503829408327e+02 2.907927017578199624e+01
1.567723199999999906e+03 1.766453215976390823e+02 2.934770701056783437e+01
1.567724427000000105e+03 2.190783449172058397e+02 2.977366781607019419e+01
1.567726128000000017e+03 1.571496182816988210e+02 2.986298705786342111e+01
1.567727331999999933e+03 2.030254398078154168e+02 2.959224276966882172e+01
1.567728524000000107e+03 2.057623118146921399e+02 2.942815243731905639e+01
1.567729751000000078e+03 1.800078222048566374e+02 2.937701519010831674e+01
1.567730954000000111e+03 2.013279081257159646e+02 2.929165431529580133e+01
1.567732146999999941e+03 1.094722828054444790e+02 2.908077627225640782e+01
1.567733349999999973e+03 1.876665854006175209e+02 2.876856887466425050e+01
1.567734576999999945e+03 1.863425098147863537e+02 2.851032843241413062e+01
1.567735746000000063e+03 1.547054749656937247e+02 2.840349756789809632e+01
1.567736961000000065e+03 2.305542385093565372e+02 2.841710170134262725e+01
1.567738164999999981e+03 1.910125912769381102e+02 2.858641822477840222e+01
1.567739368999999897e+03 1.694531825965328267e+02 2.898656827177855178e+01
1.567740571999999929e+03 2.016850310425994621e+02 2.947787640954542354e+01
1.567742169999999987e+03 1.384000162836526897e+02 2.965521790150537385e+01
1.567743349999999964e+03 2.355826803858657854e+02 2.936085617791482605e+01
1.567744531000000052e+03 1.331702317776809537e+02 2.901694723023631539e+01
1.567745722999999998e+03 1.962076506784955825e+02 2.882242861697017133e+01
1.567746891999999889e+03 1.853067697538530467e+02 2.889909952359887768e+01
1.567748084000000063e+03 2.208801857751302293e+02 2.926082503072158758e+01
1.567749252999999953e+03 1.162009499701947561e+02 2.981750308621293399e+01
1.567750432999999930e+03 1.750660465408554671e+02 3.048370665290077852e+01
1.567751625000000104e+03 2.444334248881638132e+02 3.102795950248993151e+01
1.567752817999999934e+03 1.716539807469303298e+02 3.125440724553417482e+01
1.567753975000000082e+03 1.482768009204800137e+02 3.180444808199211337e+01
1.567755178999999998e+03 1.791880153644549694e+02 3.496644730137998636e+01
1.567756382000000031e+03 2.166870148817138784e+02 4.352567385349080098e+01
1.597584908999999925e+03 1.204582957836473156e+02 4.172759343425896361e+01
1.597586182000000008e+03 1.228836016979704482e+02 3.391692148591519640e+01
1.597587442999999894e+03 -9.071782287222049490e+01 3.124663617346960010e+01
1.597588704999999891e+03 1.104998076788023695e+02 3.082092219978132874e+01
1.597589954999999918e+03 1.118292042523358987e+02 3.037594153665991570e+01
1.597591239999999971e+03 1.521766652525700749e+02 2.943975487355914211e+01
1.597592489999999998e+03 4.905575865172238537e+00 2.864549716424293990e+01
1.597593728000000056e+03 8.197370684590873680e+01 2.863708491519542321e+01
1.597595000999999911e+03 7.894190010199767471e+01 2.957661932462193022e+01
1.597596273999999994e+03 4.041458761256836851e+01 3.091832781263874352e+01
1.597598588999999947e+03 9.339589232463617918e+01 3.132447059379167342e+01
1.597599827000000005e+03 1.039849192115863161e+02 3.054359682118928632e+01
1.597601077000000032e+03 7.461425174493599854e+01 2.999326879534376644e+01
1.597602327000000059e+03 -2.366405990915652069e+01 2.975102734717479791e+01
1.597603577000000087e+03 1.586720994271818768e+02 2.960873108863408021e+01
1.597604816000000028e+03 8.161062942817238763e+01 2.944289243878543516e+01
1.597606043000000000e+03 6.100062533587373537e+01 2.923981552446470999e+01
1.597607293000000027e+03 7.435080319030464580e+01 2.903309863389828749e+01
1.597608541999999943e+03 1.265764713578776082e+02 2.897552505588464200e+01
1.597609768999999915e+03 3.806988992671711003e+01 2.922043392598185463e+01
1.597610995999999886e+03 9.763196675143359471e+01 2.963798573889244636e+01
1.597612871000000041e+03 1.022815629133270363e+02 2.936617965982236100e+01
1.597614051999999901e+03 1.210388274770268993e+02 2.862182681524011230e+01
1.597615232000000105e+03 2.537741520849968424e+01 2.807137811342350986e+01
1.597616424000000052e+03 1.327194583093103404e+02 2.794620846807358916e+01
1.597617604999999912e+03 3.652755698468365608e+01 2.815550275183925422e+01
1.597618774000000030e+03 1.126504657836103718e+02 2.850254360876874316e+01
1.597619954000000007e+03 1.120622616419627491e+02 2.886683279268052971e+01
1.597621145999999953e+03 1.125704858633866934e-01 2.920556726151455607e+01
1.597622315000000071e+03 1.361983700885799635e+02 2.951777924395811681e+01
1.597623507000000018e+03 4.664976661942393577e+01 2.978993182242705373e+01
1.597624700000000075e+03 9.990331310269411347e+01 2.997360694314571816e+01
1.597625880000000052e+03 7.397206076083045900e+01 3.012718188366658012e+01
1.597627060999999912e+03 1.145910764020535453e+02 3.049487277594841927e+01
1.597628253000000086e+03 3.492438584548926883e+01 3.133068926714398472e+01
1.597629445000000032e+03 1.213979850741007454e+02 3.244804540865363407e+01
1.597632198999999900e+03 1.287251280210367668e+02 3.133345494456098379e+01
1.597633379999999988e+03 9.941035506349456341e+01 2.953524796686342668e+01
1.597634559999999965e+03 4.619990801885471399e+01 2.837294594817150539e+01
1.597635764000000108e+03 5.746071827004740840e+01 2.799312119890272399e+01
1.597636944999999969e+03 8.846580077288133737e+01 2.806604107866898445e+01
1.597638124999999945e+03 1.258293031995527684e+02 2.824900109715100172e+01
1.597639306000000033e+03 4.877412795922688815e+01 2.842659379026745370e+01
1.597640474999999924e+03 6.366692918070089036e+01 2.860285038518031797e+01
1.597641667000000098e+03 7.420156958637971911e+01 2.872156245531972019e+01
1.597642859000000044e+03 1.276926441697744110e+02 2.871451817813525764e+01
1.597644039000000021e+03 4.597871522532328470e+01 2.868928715756432268e+01
1.597645220000000108e+03 1.497689819275024092e+02 2.881297432232799949e+01
1.597646400000000085e+03 4.494767168040925753e+01 2.915927409256249803e+01
1.597647592999999915e+03 2.664633867561948932e+01 2.967655356272045353e+01
1.597648762000000033e+03 1.129211635832234890e+02 3.010927089321111438e+01
1.597650532000000112e+03 5.267827786133551626e+01 2.983382117938605305e+01
1.597651701000000003e+03 2.801470143071932739e+01 2.915387663214575653e+01
1.597652904999999919e+03 8.663099766622644893e+01 2.862656612355001329e+01
1.597654074000000037e+03 4.134207525543348538e+01 2.859437148271864970e+01
1.597655254000000014e+03 1.033140147337133072e+02 2.905454164127633732e+01
1.597656447000000071e+03 6.195403739080887817e+01 2.978334989416812917e+01
1.597657627000000048e+03 2.294688622836058300e+02 3.051150709279717432e+01
1.597658807999999908e+03 4.154943245413949171e+01 3.104735621341295726e+01
1.597660010999999940e+03 1.146343169001734168e+02 3.128341372160685552e+01
1.597661192000000028e+03 1.235591374863725633e+02 3.125619167030077961e+01
1.597662360999999919e+03 -6.440577044308994914e+01 3.108973415546603647e+01
1.597663530000000037e+03 9.009993556415676608e+01 3.087622245963168410e+01
1.597664721999999983e+03 4.280580624857762473e+01 3.132807785607578666e+01
1.597665901999999960e+03 1.951961050928680947e+02 3.442909404678454166e+01
1.597667093999999906e+03 1.452901190507725460e+02 4.223399646654786466e+01
2.569779110999999830e+03 1.364761830785307666e+02 6.809440985370552823e+01
2.569780163999999786e+03 2.368337834525895573e+02 5.443004054375788314e+01
2.569781252000000222e+03 1.676377797436727519e+02 4.963099553266950892e+01
2.569782294000000093e+03 7.041118906124205523e+01 4.909692757640817717e+01
2.569783359000000019e+03 1.655228083141149114e+02 4.902518790041713004e+01
2.569784458999999970e+03 7.057720380461853438e+01 4.847971488715171517e+01
2.569785488999999870e+03 7.545322658562390927e+01 4.783627089955681555e+01
2.569786564999999882e+03 3.073440150148028920e+02 4.739885575459174305e+01
2.569787617999999839e+03 1.304375754355405093e+02 4.717666677185094670e+01
2.569788695000000189e+03 8.902441512571343196e+01 4.693528694176753646e+01
2.569789771000000201e+03 1.380899812795766763e+02 4.648604436217777902e+01
2.569790848000000096e+03 2.243002560641439231e+02 4.602033538643686228e+01
2.569791889000000083e+03 1.181411946587462722e+02 4.565953834333322447e+01
2.569792954000000009e+03 7.144406608835870998e+01 4.540403618216308956e+01
2.569794018999999935e+03 1.132262387774720480e+02 4.528284330850988937e+01
2.569795094999999947e+03 1.270725009951614197e+02 4.524681353887121560e+01
2.569796171999999842e+03 9.472039852633514556e+01 4.526883334328960018e+01
2.569797224999999798e+03 2.636932109668949238e+02 4.538686822947741462e+01
2.569798290000000179e+03 2.352804769871517010e+02 4.562054885708868568e+01
2.569799343000000135e+03 -2.073111294487461009e+00 4.588287935314373556e+01
2.569800396000000092e+03 -3.901355796352987682e+00 4.609305441207956022e+01
2.569801472999999987e+03 2.536102551811296166e+02 4.618705762478225552e+01
2.569802548999999999e+03 1.293254290502078447e+02 4.686581780017120025e+01
2.569803625999999895e+03 1.930059126497009743e+02 5.102576903473814696e+01
2.569804678999999851e+03 7.334224896451371478e+01 6.196923085104999274e+01
2.569818197999999938e+03 1.103781847161606606e+02 6.079580819064509711e+01
2.569819273999999950e+03 4.268769555124573856e+01 5.003825007177674422e+01
2.569820338999999876e+03 2.052084441313202490e+02 4.611257144014877696e+01
2.569821438999999828e+03 1.417241331308151757e+02 4.477095737641606377e+01
2.569822479999999814e+03 6.482614531053098972e+01 4.373183741329712859e+01
2.569823545000000195e+03 1.639237677304705585e+02 4.285457679164666445e+01
2.569824587000000065e+03 1.196959596652218920e+02 4.260374085038488090e+01
2.569825663000000077e+03 9.392618441073989288e+01 4.289022299371417546e+01
2.569826739999999972e+03 8.682066007158499588e+01 4.333960479671905119e+01
2.569827815999999984e+03 2.186769582573430171e+02 4.362538426472966790e+01
2.569828903999999966e+03 -1.108199289801109444e+01 4.359091808736384621e+01
2.569829933999999867e+03 7.778867395257385908e+01 4.334027792231564291e+01
2.569830998999999792e+03 1.810285419190411460e+02 4.314025275540112858e+01
2.569832074999999804e+03 8.238587238580043959e+01 4.302370780654960214e+01
2.569833152000000155e+03 2.141257488561992659e+02 4.290817189172643253e+01
2.569834205000000111e+03 1.937219834401068397e+02 4.285667300939790181e+01
2.569835258000000067e+03 5.085963144613202758e+01 4.291546058839106337e+01
2.569836322999999993e+03 1.582186650482321966e+02 4.294349036826242383e+01
2.569837387999999919e+03 5.844599613831388751e+01 4.305827344338504759e+01
2.569838475999999901e+03 1.535746662682501551e+02 4.354864840513385360e+01
2.569839518000000226e+03 6.385535384857467989e+01 4.434856778586995318e+01
2.569840606000000207e+03 1.744146115325258677e+02 4.487460659874463431e+01
2.569841671000000133e+03 1.666796363298021220e+02 4.525308337437817130e+01
2.569842735000000175e+03 1.135637559023356005e+02 4.893877726896575098e+01
2.569843812000000071e+03 1.377506852616476181e+02 6.206522560793762011e+01
2.580797364000000016e+03 1.527416673489912569e+02 6.540899632374357964e+01
2.580798382999999831e+03 2.818953351451213507e+01 5.860104458164986596e+01
2.580799516999999923e+03 -1.185099336258431890e+01 7.045587265985682279e+01
2.580821832000000086e+03 -2.885951595387265911e+01 5.777787681722651314e+01
2.580822920000000067e+03 1.874795107881282377e+02 5.107326845677108196e+01
2.580823973000000024e+03 1.013034911164589005e+02 4.744986919990916618e+01
2.580825003999999808e+03 1.829251307970716027e+02 4.739590844732157393e+01
2.580826102999999875e+03 -1.484089547125385593e+02 5.059783824197363344e+01
2.580827167999999801e+03 3.695311216195696602e+01 5.575687475620072320e+01
2.580836752000000160e+03 4.514719806957086234e+01 5.666823564059679086e+01
2.580837805000000117e+03 6.843251773895366341e+01 4.866663517558545493e+01
2.580838893000000098e+03 2.561950928299310704e+01 4.673546337146584051e+01
2.580839946000000054e+03 1.151260219496234924e+02 5.373937672235123841e+01
2.580840987999999925e+03 1.028701889286367361e+02 6.653719534659494173e+01
2.583823902999999973e+03 3.390404972477506362e+01 6.858167782156780845e+01
2.583843730000000050e+03 6.042190622280749324e+01 4.237199851203536127e+01
2.583844783000000007e+03 4.566223373667739338e+00 3.631443247929293960e+01
2.583845859000000019e+03 8.055011808842677112e+01 3.471894567002395604e+01
2.583846935999999914e+03 1.101756342216899043e+02 3.513807818792250970e+01
2.583848000999999840e+03 6.092989970823082047e+01 3.532143132365937532e+01
2.583849076999999852e+03 1.378469464307826797e+00 3.468076859789636046e+01
2.583850107000000207e+03 6.424897631845924195e+01 3.372397299919288116e+01
2.583851195000000189e+03 -2.027555524386585262e+00 3.289863502083407099e+01
2.583852248000000145e+03 7.845721203721724635e+01 3.245830937990388065e+01
2.583853301999999985e+03 3.046060110347802663e+01 3.227229351383871148e+01
2.583854377999999997e+03 4.998993754669844947e+01 3.219291628935377503e+01
2.583855430999999953e+03 9.084026997354531829e+01 3.220184167850673163e+01
2.583856507999999849e+03 -2.252589177873957738e+00 3.233328331695048519e+01
2.583857548999999835e+03 5.224682606109006144e+01 3.253208248697509930e+01
2.583858603000000130e+03 1.194652296103523526e+02 3.269999874760153347e+01
2.583859691000000112e+03 1.547688957499748881e+02 3.280211216442977218e+01
2.583860790000000179e+03 3.433779578271109756e+01 3.306760153503428512e+01
2.583861797000000024e+03 1.290206035697494258e+00 3.368639903972182026e+01
2.583862896999999975e+03 2.758219050606764711e+01 3.471018129919518458e+01
2.583863937999999962e+03 7.814412411395677793e+01 3.569627779595355577e+01
2.583865002999999888e+03 1.313196518871276623e+02 3.642849859920034561e+01
2.583866090999999869e+03 1.714716631967140188e+02 3.694916978333090896e+01
2.583867133000000194e+03 -3.527649713767183925e+01 3.790441947561153313e+01
2.583868221000000176e+03 1.283707269190375939e+02 4.054770756127521736e+01
2.583869239000000107e+03 7.357167872124104235e+01 4.509635323835200182e+01
2.583877132999999958e+03 1.011762675884989875e+02 4.393133705135277722e+01
2.583878209999999854e+03 4.744451992466717627e+01 3.883073649056928645e+01
2.583879273999999896e+03 1.558740427299753151e+02 3.629766249499663644e+01
2.583880328000000191e+03 1.776503575636981225e+01 3.590469623205743943e+01
2.583881358000000091e+03 6.498769153943972299e+01 3.666433724740294053e+01
2.583882434000000103e+03 -8.414851628604357359e+01 3.783434934855834797e+01
2.583883522000000085e+03 9.928947433842766657e+01 3.878637398475831333e+01
2.583884587000000010e+03 1.468539037297652783e+01 3.912978781750625501e+01
2.583885639999999967e+03 1.419288963729281079e+02 3.903303099309761137e+01
2.583886716999999862e+03 9.668160245645503892e+01 3.939244513697228456e+01
2.583887792999999874e+03 1.077124927163498000e+02 4.220668457549752617e+01
2.583888822999999775e+03 4.039674452707060937e+00 4.882512106934271401e+01
2.584847999999999956e+03 2.385479873750689706e+02 3.554447134982748058e-02
2.584849804999999833e+03 1.229759884315073180e+02 3.554446952897461626e-02
2.584851552999999967e+03 1.223739883119889384e+02 3.554446859569281719e-02
2.584853334999999788e+03 9.418798613199510328e+01 3.554446837449336954e-02
2.584856588000000102e+03 2.806149779424356439e+02 3.554446798468954144e-02
2.584858369999999923e+03 3.440079780575602513e+02 3.554446772130295112e-02
2.584860153000000082e+03 1.525709844007977836e+02 3.554446783612353472e-02
2.584861911999999847e+03 2.801449921357216226e+02 3.554446824963289342e-02
2.584864562000000205e+03 4.131400862721429235e+01 3.554446898070427047e-02
2.584866344999999910e+03 8.544501643786927048e+01 3.554446960704912145e-02
2.584868139000000156e+03 1.053160217164686969e+02 3.554447064454046429e-02
2.584869886999999835e+03 -1.476197559335858500e+01 3.554447223438374215e-02
2.685674078999999892e+03 -8.205002975993699010e+01 5.859545725998789578e+01
2.685675525999999991e+03 1.352231273844230373e+02 4.884798400677895813e+01
2.685676903000000038e+03 3.133676802155991581e+01 4.589162823666031699e+01
2.685678292000000056e+03 -7.596774236401836333e+01 4.532510753268751813e+01
2.685679749999999785e+03 7.368665082399672883e+01 4.433830875502623314e+01
2.685681103999999777e+03 -2.448040122108864480e+01 4.275053821299364643e+01
2.685682562999999845e+03 9.916129829436883369e+01 4.095940415950911984e+01
2.685683950999999979e+03 -4.355679791677471258e+01 3.971095418001788602e+01
2.685685351999999966e+03 7.505118127850641940e+01 3.896186029130096529e+01
2.685686776000000009e+03 -4.608930577739340606e+01 3.836363741155457063e+01
2.685688164000000143e+03 -1.831393749118854331e+01 3.783247006295657400e+01
2.685689565000000130e+03 3.605121284447596963e+01 3.749573920024833029e+01
2.685690977000000203e+03 3.417814875488105031e+01 3.752382246585369785e+01
2.685692388999999821e+03 1.823817914295218756e+01 3.775652819588007247e+01
2.685693788999999924e+03 -2.210462960473808280e+01 3.778805769265513703e+01
2.685695212999999967e+03 5.903011220757332467e+01 3.748585527202686762e+01
2.685696601999999984e+03 1.119145735769207022e+02 3.724004401590470792e+01
2.685697991000000002e+03 -1.737387191047628576e+01 3.742821417734699452e+01
2.685699414000000161e+03 -4.149944373202322367e+01 3.797219986839871808e+01
2.685700838000000203e+03 6.529050166718383252e+01 3.849192270246063430e+01
2.685702260999999908e+03 7.791822852800919463e+01 3.852207316799277947e+01
2.685703649999999925e+03 -8.128672068783555460e+01 3.813372915917133810e+01
2.685705061999999998e+03 6.958148109117701097e+01 3.763065557628974744e+01
2.685706474000000071e+03 4.767659945800869536e+01 3.720731492574720534e+01
2.685707898000000114e+03 -2.878335385406717606e+01 3.690506348657124391e+01
2.685709287000000131e+03 3.849309369636216616e+01 3.674486476318482886e+01
2.685710686999999780e+03 9.368984688642850500e+00 3.699593596213297531e+01
2.685712075999999797e+03 1.017151351304799931e+02 3.756598251148904666e+01
2.685713522999999896e+03 3.031858540462522100e+01 3.807526968923312438e+01
2.685714911999999913e+03 7.561282626847128086e+01 3.818220980541050125e+01
2.685716323999999986e+03 -1.928732095716634731e+01 3.804718463993800981e+01
2.685717747000000145e+03 6.476927775940976062e+01 3.804643057946567808e+01
2.685719136000000162e+03 -2.749549656443560153e+01 3.828869681798124702e+01
2.685720582999999806e+03 1.667259056311553067e+01 3.831076242746257776e+01
2.685721959999999854e+03 6.020785134377382519e+01 3.802470715012438518e+01
2.685723359999999957e+03 2.458583781174823102e+01 3.792731413175215494e+01
2.685724784000000000e+03 6.159234853039873769e+01 3.842937911504222370e+01
2.685726184000000103e+03 1.033687525774174105e+02 3.941497548026863740e+01
2.685727608000000146e+03 3.568655116796861648e+01 4.028836212346858758e+01
2.685729020000000219e+03 1.741861772137883335e+01 4.045215056403734621e+01
2.685730421000000206e+03 -2.547703329678256878e+01 4.045962237080983215e+01
2.685731808999999885e+03 7.873591765473724990e+01 4.344291415014279067e+01
2.685733255999999983e+03 1.189295414728122680e+01 5.418788775118365919e+01
2.694539972999999918e+03 1.690125257864941091e+02 4.160735931223830875e+01
2.694541384999999991e+03 2.151270509445595280e+01 3.420083771956171859e+01
2.694542809000000034e+03 1.338672140249901474e+02 3.272739454349006394e+01
2.694544209000000137e+03 9.467982098874520602e+01 3.286354150168426713e+01
2.694545610000000124e+03 1.454032560885586634e+02 3.241654463893559779e+01
2.694547032999999828e+03 1.237633629334584100e+02 3.152617494342859317e+01
2.694548433999999816e+03 9.118088052150037015e+01 3.078630030918723293e+01
2.694549856999999975e+03 1.766937951452663071e+02 3.033525168151766849e+01
2.694551257999999962e+03 1.091621776553884757e+02 3.010997994739466677e+01
2.694552670000000035e+03 7.125984273337920172e+01 3.010501668965853383e+01
2.694554093000000194e+03 1.694551427676992716e+02 3.018187337586228480e+01
2.694555494000000181e+03 4.317885611622864417e+01 3.021687785042100316e+01
2.694556883000000198e+03 1.355789833492382854e+02 3.038143115501341285e+01
2.694558270999999877e+03 1.888846333066418595e+02 3.072994849778095983e+01
2.694559717999999975e+03 8.414296743458683636e+01 3.113713792520288237e+01
2.694561118999999962e+03 7.460885347663878520e+01 3.146193818107516549e+01
2.694562496000000010e+03 9.434462597352498392e+01 3.174359933136323164e+01
2.694563954000000194e+03 1.543253114460685254e+02 3.183982934837042578e+01
2.694565377999999782e+03 1.710964501316861686e+02 3.176637466320016046e+01
2.694566789999999855e+03 -2.148107685653869225e+01 3.161014551790859173e+01
2.694568166999999903e+03 9.070234214035858145e+01 3.152121383920359321e+01
2.694569555999999920e+03 1.656679181173688562e+02 3.158741845226186129e+01
2.694571014000000105e+03 1.520070704422597885e+01 3.161783968243918252e+01
2.694572403000000122e+03 1.163787213657857080e+02 3.145285469393319033e+01
2.694573803000000225e+03 6.677668565773814180e+01 3.120038847648853775e+01
2.694575238999999783e+03 1.407644291475247940e+02 3.094138185547476994e+01
2.694576626999999917e+03 7.521979366773049946e+01 3.075391000274829167e+01
2.694578038999999990e+03 8.453796581276714051e+01 3.073040727380699622e+01
2.694579451000000063e+03 6.667247391616990626e+01 3.106425998346837503e+01
2.694580840000000080e+03 1.357072932409257646e+02 3.187506113035481192e+01
2.694582241000000067e+03 1.488874765208845474e+01 3.296780065054647224e+01
2.694583664000000226e+03 4.742339515619286772e+01 3.385221882199416399e+01
2.694585110999999870e+03 4.081019981348921988e+01 3.410860869640057302e+01
2.694586499999999887e+03 1.484479386140695567e+02 3.416057483236727421e+01
2.694587923999999930e+03 1.042715370313830192e+02 3.469931035740537340e+01
2.694589324000000033e+03 3.722869401546638102e+01 3.556705778954881225e+01
2.694590748000000076e+03 7.789608059818719710e+01 3.597368954129829888e+01
2.694592160000000149e+03 1.003606915801961463e+02 3.575767058840273904e+01
2.694593559999999798e+03 1.136220748659074502e+02 3.744654539700783147e+01
2.694594983999999840e+03 2.275042371053919510e+01 4.520040231672896169e+01
2.706528513000000203e+03 2.353390713337590796e+02 3.700455402567967411e+01
2.706529589000000215e+03 2.934000099751920629e+02 3.478171499731357841e+01
2.706530643000000055e+03 1.902896324449603185e+02 3.343128793659577269e+01
2.706531660999999986e+03 1.244160054936399149e+02 3.278026021005656077e+01
2.706532772000000023e+03 3.052800140350398124e+02 3.243881756515273196e+01
2.706533871999999974e+03 1.545729522718389717e+02 3.210343185206962602e+01
2.706534912999999960e+03 2.064220869307183079e+02 3.158387904292398218e+01
2.706535966999999800e+03 2.877950596309813136e+02 3.081610738866563537e+01
2.706537030999999843e+03 2.416835603892714630e+02 2.987178022923298215e+01
2.706538096000000223e+03 2.363650082556939083e+02 2.890123626511961419e+01
2.706539161000000149e+03 3.367590454319560536e+02 2.806611547960056541e+01
2.706540203000000020e+03 2.827209336925215553e+02 2.751454123532239393e+01
2.706541290000000117e+03 2.430025759880866758e+02 2.730152729583430471e+01
2.706542331999999988e+03 9.098280021148332253e+01 2.744862182686348007e+01
2.706543419999999969e+03 1.847489376622435202e+02 2.788429059538365706e+01
2.706544461999999839e+03 2.139329836672980605e+02 2.842330236585498682e+01
2.706545502999999826e+03 3.131455473192730210e+02 2.891055486972803479e+01
2.706546580000000176e+03 3.340730696959437864e+02 2.919753693785045101e+01
2.706547656000000188e+03 2.045475211545621619e+02 2.916374804522213893e+01
2.706548686000000089e+03 2.090612815121999972e+02 2.884075752074343768e+01
2.706549739000000045e+03 1.967386429179951222e+02 2.834568984769058630e+01
2.706550827000000027e+03 1.734287791842258741e+02 2.790165736748287628e+01
2.706551879999999983e+03 1.580242668937284805e+02 2.782955224836524977e+01
2.706552956999999878e+03 1.169147745997093750e+02 2.836394299569778710e+01
2.706554032999999890e+03 2.555430061625330893e+02 2.956653973044815231e+01
2.706563627999999881e+03 1.922998732616873099e+02 2.849325042625251569e+01
2.706564680999999837e+03 2.613702818181713496e+02 2.708917568834700162e+01
2.706565733999999793e+03 1.641896869990749792e+02 2.651672565414730798e+01
2.706566788000000088e+03 1.386280228516267243e+02 2.675401361169287284e+01
2.706567887000000155e+03 2.688752468865411061e+02 2.753513223330219262e+01
2.706568905999999970e+03 2.933188165854328417e+02 2.835790634594018300e+01
2.706569970000000012e+03 2.769762259703518339e+02 2.899072356847521448e+01
2.706571034999999938e+03 2.568558832600240294e+01 2.920842169876067018e+01
2.706572076999999808e+03 3.774161838314162196e+02 2.899542080753500173e+01
2.706573142000000189e+03 1.308938124454989520e+02 2.846265389750482910e+01
2.706574205999999776e+03 3.439716942150941463e+02 2.783212013974080534e+01
