Time Residus STD
5.464984819999999672e+02 -2.006091863670349085e+02 7.411375705246277257e-02
5.464994550000000118e+02 -2.006089008236278914e+02 6.690213519581048041e-02
5.465004619999999704e+02 -2.006034041014801517e+02 6.810100489681920888e-02
5.465014680000000453e+02 -2.006036265835195707e+02 7.551713238083504476e-02
5.465024409999999762e+02 -2.006212062105517475e+02 7.962270271218607753e-02
5.465034709999999905e+02 -2.005846961687336147e+02 7.360405992181667800e-02
5.465044430000000375e+02 -2.006242542747168329e+02 7.148758919777831178e-02
5.465054499999999962e+02 -2.005933940148322563e+02 7.683050460303345042e-02
5.465064220000000432e+02 -2.006207346361305781e+02 7.258006903751819394e-02
5.465074170000000322e+02 -2.005893147220400863e+02 7.221361371531241635e-02
5.465084239999999909e+02 -2.006161024038335654e+02 7.392287274595479851e-02
5.465094080000000076e+02 -2.006022566401180143e+02 8.065805424350132313e-02
5.465115150000000313e+02 -2.006223779039641215e+02 1.272906688765109984e-01
5.465124060000000554e+02 -2.005927664799101535e+02 1.300630525508754132e-01
5.465263639999999441e+02 -2.006099411270832604e+02 7.666254229689525856e-02
5.465273359999999911e+02 -2.005950734467703853e+02 6.743486288473544976e-02
5.465283200000000079e+02 -2.006244653749917575e+02 6.697007663610055062e-02
5.465293030000000272e+02 -2.005840475518681671e+02 7.308886991546746648e-02
5.465302870000000439e+02 -2.006227749114066796e+02 7.046816382585939509e-02
5.465312940000000026e+02 -2.005978691066060549e+02 7.046110250140392994e-02
5.465324050000000398e+02 -2.006009544197599723e+02 7.097510609886892308e-02
5.465332499999999527e+02 -2.006222834551734309e+02 6.845987820963464476e-02
5.465342339999999695e+02 -2.005926925079898524e+02 6.821949859552764450e-02
5.465352289999999584e+02 -2.006033308562332422e+02 7.221225954146351378e-02
5.465362129999999752e+02 -2.006294877356821758e+02 7.140440786925861261e-02
5.465371850000000222e+02 -2.005730715716240979e+02 7.340538638174992636e-02
5.465382379999999785e+02 -2.006357495374496978e+02 7.111036835440592840e-02
5.465392339999999649e+02 -2.005815709206317763e+02 7.501292635741152459e-02
5.465401829999999563e+02 -2.006190233578267339e+02 8.361849471535011402e-02
5.465412129999999706e+02 -2.006090253860208463e+02 7.116324323264147655e-02
5.465422200000000430e+02 -2.005914538500269373e+02 7.796909396134162062e-02
5.465431919999999764e+02 -2.006296431367894684e+02 7.022277542844612697e-02
5.465441759999999931e+02 -2.005750279027707279e+02 7.113767231767974264e-02
5.465451709999999821e+02 -2.006324149572064357e+02 7.813314846131987068e-02
5.465461659999999711e+02 -2.006123083853030380e+02 8.102494147843931904e-02
5.465471619999999575e+02 -2.005683740335019252e+02 8.510404573666609240e-02
5.465481569999999465e+02 -2.006332326378400239e+02 7.667295119848656360e-02
5.465491640000000189e+02 -2.006017612289493002e+02 7.580142980688570065e-02
5.465501709999999775e+02 -2.005942593862978072e+02 7.594621052517394610e-02
5.465511659999999665e+02 -2.006318444412671909e+02 7.593287629934553085e-02
5.465521499999999833e+02 -2.005756595114292793e+02 7.056956354347915239e-02
5.465531109999999444e+02 -2.006326932616904060e+02 8.209453689578470603e-02
5.465541520000000446e+02 -2.006148025998609228e+02 8.162699762771277734e-02
5.465551239999999780e+02 -2.005802389408677584e+02 7.595422239025570454e-02
5.465561549999999897e+02 -2.006357559034892120e+02 7.709356983276689779e-02
5.465571149999999534e+02 -2.005746439612809411e+02 8.188318100756848683e-02
5.465581220000000258e+02 -2.006345696841741812e+02 7.834618761864374503e-02
5.465591170000000147e+02 -2.005779296226072859e+02 7.901466196802650610e-02
5.465601010000000315e+02 -2.006362075477991596e+02 7.790329794529364527e-02
5.465611079999999902e+02 -2.005751842555756639e+02 7.379613724543121478e-02
5.465621149999999489e+02 -2.006405835735511971e+02 7.554921710941152335e-02
5.465630989999999656e+02 -2.005773174722602334e+02 7.198029124046621818e-02
5.465640829999999823e+02 -2.006368806825992976e+02 7.639870032301995795e-02
5.465650779999999713e+02 -2.005726895456933221e+02 7.894481272689077289e-02
5.465660729999999603e+02 -2.006398839187230578e+02 7.823716080801215722e-02
5.465670689999999468e+02 -2.005677931700178647e+02 8.166985148347354062e-02
5.465680760000000191e+02 -2.006570155734095522e+02 8.388688058443412310e-02
5.465690710000000081e+02 -2.005449397771744202e+02 8.622014354756893373e-02
5.465700890000000527e+02 -2.006566774627140717e+02 8.736128248791205642e-02
5.465712119999999459e+02 -2.005768027998263960e+02 7.599343090237738185e-02
5.465720679999999447e+02 -2.006501125938648329e+02 8.393836355115753822e-02
5.465730409999999893e+02 -2.005548720913036504e+02 8.025025883806771732e-02
5.465740590000000338e+02 -2.006472568594304562e+02 7.855263789952873776e-02
5.465750430000000506e+02 -2.005918138604120600e+02 7.874765891354210123e-02
7.806910759999999527e+02 -1.330419619321448010e+02 6.460079251861676475e-02
7.806924760000000560e+02 -1.330393684125211848e+02 6.557384643599822871e-02
7.806938880000000154e+02 -1.330435586767809184e+02 6.689426618283375592e-02
7.806953119999999444e+02 -1.330391846953960453e+02 6.903403257130588666e-02
7.806967120000000477e+02 -1.330432982617782329e+02 6.779411711811643426e-02
7.806981240000000071e+02 -1.330393446986662127e+02 6.621827764689887375e-02
7.806995480000000498e+02 -1.330422638489390579e+02 6.145561118237980597e-02
7.807009490000000369e+02 -1.330421437811425562e+02 6.363444157653974642e-02
7.807023609999999962e+02 -1.330389743206253854e+02 6.125762057866487170e-02
7.807037729999999556e+02 -1.330432645941106671e+02 6.492334588413174734e-02
7.807051729999999452e+02 -1.330407102186751729e+02 6.316350781791978120e-02
7.807066079999999602e+02 -1.330418720864586248e+02 6.237758955517508364e-02
7.807080320000000029e+02 -1.330396022580107456e+02 6.125761238309501006e-02
7.807094210000000203e+02 -1.330434876130898942e+02 6.450837548323572201e-02
7.807108439999999518e+02 -1.330402606083537194e+02 6.490737809595630015e-02
7.807122570000000223e+02 -1.330400374209801271e+02 6.558331426167768319e-02
7.807136689999999817e+02 -1.330449243372256944e+02 6.175658833608014403e-02
7.807150810000000547e+02 -1.330351801384958037e+02 6.260751393328813086e-02
7.807164810000000443e+02 -1.330475836917870538e+02 6.261951376713910389e-02
7.807178930000000037e+02 -1.330369120526439417e+02 6.295551662623283251e-02
7.807193170000000464e+02 -1.330433935529308371e+02 6.042966221059542509e-02
7.807207059999999501e+02 -1.330392453836383311e+02 6.070561519262615557e-02
7.807221060000000534e+02 -1.330443325651156670e+02 6.178456747071978117e-02
7.807235180000000128e+02 -1.330384396155012041e+02 6.369945280944018517e-02
7.807249299999999721e+02 -1.330412036721817515e+02 6.284553201619044738e-02
7.807263540000000148e+02 -1.330443778308170124e+02 6.117864396020533668e-02
7.807277659999999742e+02 -1.330371410645145431e+02 6.274952232254393802e-02
7.807291780000000472e+02 -1.330433903889465057e+02 6.021369036085060661e-02
7.807305900000000065e+02 -1.330406638196847666e+02 6.190556424050617373e-02
7.807319909999999936e+02 -1.330422245124234450e+02 6.072464469012540944e-02
7.807334029999999530e+02 -1.330387790292378440e+02 6.005969993902308263e-02
7.807348150000000260e+02 -1.330450908637756982e+02 6.001969530103808126e-02
7.807362150000000156e+02 -1.330376397355545919e+02 6.064669850718479999e-02
7.807376389999999446e+02 -1.330432903900298811e+02 6.328899589458136798e-02
7.807390629999999874e+02 -1.330408194992545532e+02 6.440280343822984976e-02
7.996720139999999901e+02 -8.483149718041273957e+01 6.358394457765007002e-02
7.996732990000000427e+02 -8.482253110717127242e+01 6.455102014605627880e-02
7.996746070000000373e+02 -8.482288176418711600e+01 6.350772326655611255e-02
7.996758919999999762e+02 -8.485359126109682393e+01 6.110137399191506447e-02
7.996771880000000010e+02 -8.479319282895878018e+01 5.948395361421034144e-02
7.996784730000000536e+02 -8.485751555352824482e+01 6.121041622263981991e-02
7.996797810000000482e+02 -8.482219129557957160e+01 5.837948809252725690e-02
7.996810769999999593e+02 -8.481602772574606774e+01 5.924113088954872930e-02
7.996823729999999841e+02 -8.485303795312817954e+01 6.224003946098610046e-02
7.996836700000000064e+02 -8.479986120649098780e+01 6.057674325936109050e-02
7.996849780000000010e+02 -8.485194869808279350e+01 5.820355931222409573e-02
7.996862740000000258e+02 -8.481689086439943992e+01 6.043871180085426398e-02
7.996875700000000506e+02 -8.482559086298721240e+01 6.277390457798809331e-02
7.996888780000000452e+02 -8.483386744430129056e+01 5.938706662630928446e-02
7.996901629999999841e+02 -8.482563179362827555e+01 5.657887098273393228e-02
7.996914470000000392e+02 -8.483074208019644402e+01 5.978290299930329177e-02
7.996927550000000338e+02 -8.482293230777918325e+01 6.299662696456066746e-02
7.996940290000000005e+02 -8.483756962428125803e+01 5.944996494483751476e-02
7.996953359999999975e+02 -8.481520417002855083e+01 6.180817227568554534e-02
7.996966210000000501e+02 -8.483989763741830359e+01 6.126440625299822695e-02
7.996979290000000447e+02 -8.481841939728882096e+01 6.326969164060029793e-02
7.996992249999999558e+02 -8.483746057302101917e+01 6.381722767934835949e-02
7.997004980000000387e+02 -8.481974740063768081e+01 6.336566104453665582e-02
7.997018289999999752e+02 -8.484306556142715294e+01 6.510397766999787006e-02
7.997031030000000555e+02 -8.480783063546479639e+01 5.997489557441126190e-02
7.997044220000000223e+02 -8.484619851836980331e+01 6.001698716859391741e-02
7.997057180000000471e+02 -8.482589805631360491e+01 5.829137375984090597e-02
7.997070029999999861e+02 -8.482126643700802049e+01 5.560819301415211025e-02
7.997082880000000387e+02 -8.483089023257925021e+01 5.521547895939184908e-02
7.997096070000000054e+02 -8.483933732710649167e+01 5.590429745279209411e-02
7.997108919999999443e+02 -8.480581686082400950e+01 5.653710246332346173e-02
7.997122110000000248e+02 -8.485155755234215746e+01 5.539643687010926965e-02
7.997134959999999637e+02 -8.480745593589682585e+01 5.797351426655676654e-02
7.997147929999999860e+02 -8.484115432286112934e+01 5.556745155269750269e-02
7.997161119999999528e+02 -8.482566215521269726e+01 5.805160325753558337e-02
7.997173970000000054e+02 -8.481814418910724385e+01 5.519538637638547740e-02
7.997186930000000302e+02 -8.484753337284769259e+01 5.694788799161022014e-02
7.997199890000000551e+02 -8.481214056190735562e+01 5.562436786152450546e-02
7.997212970000000496e+02 -8.483605449580142022e+01 5.621813594517285212e-02
7.997225819999999885e+02 -8.482571726836083315e+01 5.590321615415824036e-02
7.997238899999999830e+02 -8.483323901081519125e+01 5.579325543891636846e-02
7.997251750000000357e+02 -8.481796570530825363e+01 5.499443332941593432e-02
7.997264709999999468e+02 -8.484367281422713347e+01 5.347891620122896539e-02
7.997277669999999716e+02 -8.481058277264538958e+01 5.505934599734312734e-02
7.997290400000000545e+02 -8.483914626134527737e+01 5.341789843390751941e-02
7.997303480000000491e+02 -8.482639409543932629e+01 5.316713618764243310e-02
7.997316560000000436e+02 -8.482650092254131380e+01 5.132454236909372164e-02
7.997329409999999825e+02 -8.482745432443341826e+01 5.472764469309840396e-02
7.997342599999999493e+02 -8.483458544830560299e+01 5.651709454794547755e-02
7.997355450000000019e+02 -8.482203058403858620e+01 5.436264537238405525e-02
7.997368410000000267e+02 -8.483323905259716469e+01 5.868145021993974308e-02
7.997381609999999910e+02 -8.481783827260854025e+01 5.695785587027273056e-02
7.997394339999999602e+02 -8.486034237189825546e+01 6.118993517408387317e-02
7.997406839999999875e+02 -8.477856065380453288e+01 6.320791524450802834e-02
7.997420610000000352e+02 -8.488381630915156961e+01 6.559469261678836649e-02
7.997434040000000550e+02 -8.476692749569188834e+01 7.525239150546014777e-02
7.997446189999999433e+02 -8.485325539645357651e+01 6.500101916230292820e-02
7.997459039999999959e+02 -8.482363181255331597e+01 6.140826695582565775e-02
7.997472119999999904e+02 -8.482403289154342474e+01 5.975002205134527511e-02
7.997485080000000153e+02 -8.484750992319520435e+01 6.324867965590323660e-02
7.997498160000000098e+02 -8.479344637009388919e+01 6.230655854391856791e-02
7.997510429999999815e+02 -8.485875516349680936e+01 6.296584996869218631e-02
7.997524319999999989e+02 -8.482108579189164743e+01 7.039104919492331081e-02
7.997536700000000565e+02 -8.482059949665234910e+01 6.506766485614763618e-02
7.997550009999999929e+02 -8.483187930265292209e+01 5.812324374263731774e-02
8.296231229999999641e+02 3.700904904564628062e+00 7.142275100325753967e-02
8.296248590000000149e+02 3.715208653633563785e+00 7.548818655720579418e-02
8.296260160000000496e+02 3.678388511978133213e+00 8.098097132750234350e-02
8.296272199999999657e+02 3.717162580188138499e+00 7.174875377692568890e-02
8.296283889999999701e+02 3.698705712838481041e+00 7.223063192375038521e-02
8.296295929999999998e+02 3.704071442077324416e+00 7.305848936846007224e-02
8.296307729999999765e+02 3.700261025962050532e+00 7.057490852745276766e-02
8.296319539999999506e+02 3.700218743514923414e+00 6.619469706234076822e-02
8.296331109999999853e+02 3.716716192971899257e+00 6.763552123406431360e-02
8.296343150000000151e+02 3.682793863731633532e+00 6.676185918640265005e-02
8.296355069999999614e+02 3.721632874925802970e+00 6.520313713624299734e-02
8.296367109999999911e+02 3.685409989554663035e+00 6.975403840071230099e-02
8.296378560000000562e+02 3.717831114756849686e+00 7.312933900678313115e-02
8.296390720000000556e+02 3.691641977274869646e+00 6.918934893667551267e-02
8.296402520000000322e+02 3.710145230263280691e+00 6.880811613106205260e-02
8.296413979999999810e+02 3.705000737795757004e+00 6.508694325302780137e-02
8.296426020000000108e+02 3.691997896467210438e+00 6.904627236167540372e-02
8.296437710000000152e+02 3.711680589217373427e+00 6.775843612906518043e-02
8.296449509999999918e+02 3.702775836427545819e+00 6.964103262426066254e-02
8.296461199999999963e+02 3.696126569211202195e+00 7.038688915511004396e-02
8.296473009999999704e+02 3.709942899123826798e+00 6.780954580945762478e-02
8.296484930000000304e+02 3.699061283657852695e+00 7.057304092721217170e-02
8.296496849999999768e+02 3.704017822862256448e+00 6.804649230271710147e-02
8.296508659999999509e+02 3.698448408914619456e+00 7.563359037311823130e-02
8.296520229999999856e+02 3.709340691825798508e+00 8.057041501417891438e-02
8.296532270000000153e+02 3.699783656143431188e+00 7.789528283055206781e-02
8.296544069999999920e+02 3.713001368828158011e+00 7.652629176974831693e-02
8.296555530000000545e+02 3.664399375306189643e+00 9.107814837964026133e-02
8.296567800000000261e+02 3.745055792623937840e+00 8.354374164941003045e-02
8.296579369999999471e+02 3.668394775757951365e+00 9.519550909680277173e-02
8.296591290000000072e+02 3.703697847634664697e+00 1.206977574148782179e-01
8.296603219999999510e+02 3.722554813277852759e+00 1.175620579528988546e-01
8.296626830000000155e+02 3.685794392760374016e+00 9.688931945030164472e-02
8.296638629999999921e+02 3.715108587377865312e+00 1.036974766236157253e-01
8.296650439999999662e+02 3.713695022229265064e+00 1.019661799535679786e-01
8.296661900000000287e+02 3.687759866424238808e+00 1.022372973997631301e-01
8.296673929999999473e+02 3.702642352583414898e+00 1.003087721349723016e-01
8.296685740000000351e+02 3.717382409601151849e+00 1.014755375619776634e-01
8.296698010000000068e+02 3.672776298843523968e+00 9.823663932996466730e-02
8.296708999999999605e+02 3.737440763651097342e+00 8.046892022750265494e-02
8.296721039999999903e+02 3.659660764210622474e+00 8.226697019790879528e-02
8.296732729999999947e+02 3.739988006833424361e+00 8.948861199335372829e-02
8.296744650000000547e+02 3.692776990431553052e+00 8.801399569271640966e-02
8.296756219999999757e+02 3.705638182873423947e+00 9.748459108606796764e-02
8.296768260000000055e+02 3.679240919850753411e+00 1.012793828639310112e-01
8.296780069999999796e+02 3.745437234794342984e+00 1.033626470651354406e-01
8.296792219999999816e+02 3.675741809860385345e+00 8.479439012082197469e-02
8.296803909999999860e+02 3.725479529331861883e+00 8.441913758144076185e-02
8.296815709999999626e+02 3.690360519492982050e+00 7.728985674881355683e-02
8.296826939999999695e+02 3.698796416650470320e+00 8.918847629408885314e-02
8.296839089999999715e+02 3.731243018119974941e+00 9.619627963830360007e-02
8.296851480000000265e+02 3.668011633392228354e+00 9.321477803114888716e-02
8.296863049999999475e+02 3.735175865658693084e+00 9.037839547023587827e-02
8.296875089999999773e+02 3.667117371856704722e+00 9.701522568842983751e-02
8.296887010000000373e+02 3.741758034359806473e+00 9.886185867865848742e-02
8.296898579999999583e+02 3.659151732496620291e+00 1.084262431922453224e-01
8.296910500000000184e+02 3.724965521532538126e+00 1.139542133097597720e-01
8.296922080000000506e+02 3.718774628564821327e+00 1.084280507881813377e-01
8.296933880000000272e+02 3.670573589390631941e+00 1.044194040986302363e-01
8.296945690000000013e+02 3.736244206044266658e+00 1.054064943047450242e-01
8.296957260000000360e+02 3.669683623765936709e+00 9.677005234467131456e-02
8.296968719999999848e+02 3.769008128063246588e+00 1.149034510530683173e-01
8.296981110000000399e+02 3.621839894260100223e+00 1.133019401712630492e-01
8.296992800000000443e+02 3.755199227580582111e+00 9.403903913730368713e-02
8.297004719999999907e+02 3.661686947170036177e+00 9.574043684852126535e-02
8.297016519999999673e+02 3.732310111286470722e+00 8.540200342489728813e-02
8.297028330000000551e+02 3.669283363730043490e+00 9.280058046481920453e-02
8.297040250000000015e+02 3.729844461508343478e+00 9.497971403110179456e-02
8.297052049999999781e+02 3.689261725514399792e+00 8.792595865047730941e-02
8.297063630000000103e+02 3.704516094323014652e+00 7.523303867876567075e-02
8.297075780000000123e+02 3.708771521446387887e+00 8.304253195688539313e-02
8.297087470000000167e+02 3.698432372656409228e+00 8.696482321636210544e-02
8.476121829999999591e+02 1.845616838698637352e+01 6.892274769377343402e-02
8.476133750000000191e+02 1.846760507718161293e+01 6.938587503012738633e-02
8.476145780000000514e+02 1.844056846812368633e+01 6.793915080591927946e-02
8.476157470000000558e+02 1.846733836358939129e+01 6.705734241619280833e-02
8.476169509999999718e+02 1.847154051352575621e+01 6.594108086958110071e-02
8.476181550000000016e+02 1.842266351791776557e+01 6.694226743595688145e-02
8.476193120000000363e+02 1.850406411767718495e+01 7.254785407739249015e-02
8.476205390000000079e+02 1.843566721541354880e+01 7.206934883061695551e-02
8.476217189999999846e+02 1.844308435580155248e+01 7.109736315935448470e-02
8.476228999999999587e+02 1.848441086988065862e+01 6.962838049199567003e-02
8.476241149999999607e+02 1.845530113843883768e+01 6.537810637035379457e-02
8.476252839999999651e+02 1.843685570878707125e+01 6.917825008237292461e-02
8.476264760000000251e+02 1.848426677464362555e+01 6.923356382512134422e-02
8.476276800000000549e+02 1.843485033155332786e+01 6.728433699906709309e-02
8.476288610000000290e+02 1.847399876174689126e+01 6.637662158019737302e-02
8.476300529999999753e+02 1.846116367717100104e+01 6.737138741580812884e-02
8.476312560000000076e+02 1.842854040594611575e+01 6.928443732790015575e-02
8.476324369999999817e+02 1.849534852420120146e+01 6.959217827973909754e-02
8.476336290000000417e+02 1.843467316437803660e+01 7.660770510642998798e-02
8.476348209999999881e+02 1.845493769800358663e+01 7.371626386123994457e-02
8.476360130000000481e+02 1.847484011530196568e+01 7.157822601232421977e-02
8.476371940000000222e+02 1.842556702582056971e+01 7.039893765877620890e-02
8.476383970000000545e+02 1.850577420088778524e+01 6.945462419752507222e-02
8.476396009999999706e+02 1.841569344473513326e+01 6.796618097199041975e-02
8.476407930000000306e+02 1.847707268242974621e+01 7.185823995303723677e-02
8.476419849999999769e+02 1.846477102312591967e+01 6.929544971766553318e-02
8.476431780000000344e+02 1.844226951203248177e+01 7.872952344489732301e-02
8.476443699999999808e+02 1.846409921796067266e+01 7.097264940559264157e-02
8.476455620000000408e+02 1.845805042936192208e+01 6.957727497711800602e-02
8.476467539999999872e+02 1.845274878168633137e+01 7.090937475933248302e-02
8.476479229999999916e+02 1.846410264926749534e+01 7.053458748174086523e-02
8.476491150000000516e+02 1.846929214474576852e+01 7.239919362286487137e-02
8.476503300000000536e+02 1.842138512767859027e+01 6.698847393864461319e-02
8.476514989999999443e+02 1.850152917513232609e+01 7.061582801308780022e-02
8.476527139999999463e+02 1.844951511018557966e+01 6.889972552415273011e-02
8.476538950000000341e+02 1.843998739080458549e+01 6.655156151755428628e-02
8.476550869999999804e+02 1.847501951172895929e+01 6.773024365321950180e-02
8.476562910000000102e+02 1.845465242229880687e+01 6.941539370825607069e-02
8.476574709999999868e+02 1.845601516815274579e+01 7.185123736896018021e-02
8.476586750000000166e+02 1.845331399391518445e+01 7.164045278884434431e-02
8.476598669999999629e+02 1.846760943526141929e+01 6.956520360768142508e-02
8.476610480000000507e+02 1.844975588372331288e+01 6.614578520104963388e-02
8.476622509999999693e+02 1.846450254053909035e+01 6.711627857684490661e-02
8.476634199999999737e+02 1.845313899690441772e+01 6.983318674535603232e-02
8.476646359999999731e+02 1.846478170692506993e+01 6.698354355637196889e-02
8.476658159999999498e+02 1.843918508046203542e+01 6.290390582410894382e-02
8.476669970000000376e+02 1.849444602447001884e+01 6.556591327521042734e-02
8.476681889999999839e+02 1.842192314127797914e+01 6.860970357014674337e-02
8.476693579999999884e+02 1.847303923987385232e+01 6.895269061147472900e-02
8.476705500000000484e+02 1.845645112469727778e+01 6.555590908351488499e-02
8.535882329999999456e+02 3.669716434808568550e+01 5.985063412259629401e-02
8.535893089999999575e+02 3.667904384079933067e+01 5.943900250474271757e-02
8.535903849999999693e+02 3.670701437386556876e+01 5.852625530785866836e-02
8.535914619999999786e+02 3.668574138953352559e+01 5.874513203758094382e-02
8.535925270000000182e+02 3.669340404194613114e+01 6.033692435576834545e-02
8.535936149999999998e+02 3.668760526320868820e+01 6.017298206894390600e-02
8.535946910000000116e+02 3.670580750978633944e+01 5.959200110038225667e-02
8.535957560000000512e+02 3.667716300450616274e+01 5.812323648210709209e-02
8.535968440000000328e+02 3.670305380204730739e+01 5.787819315287842659e-02
8.535978850000000193e+02 3.668830397385177378e+01 5.773818466689317058e-02
8.535989620000000286e+02 3.669415220728205185e+01 5.754331929089265274e-02
8.536000380000000405e+02 3.668833405028875205e+01 5.684741898565773277e-02
8.536011140000000523e+02 3.669788015151217309e+01 5.666841360186460758e-02
8.536021789999999783e+02 3.668923204056941501e+01 5.892809024740915808e-02
8.536032559999999876e+02 3.669358070294875063e+01 6.014390602913053524e-02
8.536043200000000297e+02 3.669086141333227147e+01 6.136176093231592715e-02
8.536054080000000113e+02 3.669452809491540535e+01 5.932811561685147339e-02
8.536064850000000206e+02 3.668952816525504801e+01 5.835222830441549879e-02
8.536075610000000324e+02 3.669850363868320642e+01 6.175874823192218505e-02
8.536086490000000140e+02 3.668386593989735900e+01 6.037195584587343872e-02
8.536097250000000258e+02 3.670283701211917560e+01 6.119075539425732763e-02
8.536107899999999518e+02 3.668145471638428035e+01 6.432627324462183993e-02
8.536118780000000470e+02 3.669703148697882966e+01 5.956607333522783571e-02
8.536129550000000563e+02 3.669741796477689633e+01 6.245854216258069774e-02
8.536140189999999848e+02 3.668267336159760106e+01 5.994092709996005908e-02
8.536150959999999941e+02 3.669919004661015549e+01 6.261843536936777255e-02
8.536161489999999503e+02 3.669263959666933061e+01 6.125255325048996335e-02
8.536171910000000480e+02 3.668696704246389828e+01 6.712078116204892031e-02
8.536183129999999437e+02 3.670438834953053941e+01 7.215183492122735631e-02
8.536193660000000136e+02 3.667872612580132596e+01 6.657965422906224340e-02
8.536204199999999673e+02 3.670222818967884848e+01 6.410029124109231646e-02
8.536215190000000348e+02 3.669106208668109304e+01 6.698782664402290477e-02
8.536225839999999607e+02 3.668696132634035223e+01 6.109971423096365040e-02
8.536236490000000003e+02 3.669929489165245684e+01 6.119070022177525159e-02
8.536247140000000400e+02 3.668771185302754390e+01 5.909009776929571162e-02
8.536258020000000215e+02 3.669603193660685747e+01 5.957402704824894119e-02
8.536268659999999500e+02 3.668961463504765419e+01 6.286641752801672145e-02
8.536279309999999896e+02 3.669471388304850734e+01 6.362933392120898035e-02
8.536290079999999989e+02 3.668815855644529478e+01 6.709476162100508345e-02
8.536300840000000107e+02 3.669823829298495355e+01 6.437420257605701301e-02
8.536311490000000504e+02 3.668768477556993446e+01 6.343137159483408505e-02
8.536322249999999485e+02 3.669473939593058986e+01 6.467120482428047323e-02
8.536333009999999604e+02 3.669146470097707891e+01 7.333746693063920852e-02
8.536343779999999697e+02 3.669406934814126231e+01 7.122986888384488791e-02
8.536354430000000093e+02 3.668877850933664320e+01 6.623786815329577027e-02
8.536365190000000212e+02 3.669784528386517763e+01 6.432126215447905859e-02
8.536375950000000330e+02 3.668789500374374768e+01 6.393232877337980125e-02
8.536386720000000423e+02 3.669567542885764766e+01 6.520899853519253331e-02
8.536397249999999985e+02 3.668619103236011370e+01 6.508900504345825622e-02
8.536408010000000104e+02 3.670356669250389814e+01 6.352529214210704545e-02
8.536418549999999641e+02 3.667922995196381208e+01 6.280342978690976741e-02
8.536429309999999759e+02 3.671031779935614736e+01 6.713380514192288095e-02
8.536440189999999575e+02 3.666881743831700646e+01 6.545606413328153295e-02
8.536450839999999971e+02 3.671709213957590379e+01 6.386323609107852350e-02
8.536461480000000392e+02 3.667779167618783731e+01 6.323235271976622440e-02
8.536472129999999652e+02 3.669369463589094238e+01 6.386433015437313621e-02
8.536483009999999467e+02 3.669745769149684378e+01 6.318240161822068213e-02
8.536493540000000166e+02 3.668527972289286510e+01 6.464305385544988347e-02
8.536504190000000563e+02 3.670681106139144845e+01 6.468319155001127363e-02
8.536515070000000378e+02 3.666779029778915344e+01 6.306448335823185147e-02
8.536525719999999637e+02 3.671833348972369038e+01 6.086579727604577578e-02
8.536536479999999756e+02 3.667114745267868159e+01 6.524910689982842127e-02
8.536547249999999849e+02 3.670352384817806524e+01 6.218363848024633517e-02
8.536558009999999967e+02 3.668465957214579021e+01 6.414335047900308895e-02
8.536568889999999783e+02 3.669703977872733702e+01 6.056988811371923076e-02
8.536579540000000179e+02 3.669070075558332888e+01 6.116674638462626934e-02
8.536590300000000298e+02 3.669217837628878698e+01 6.025489135602308394e-02
8.536600949999999557e+02 3.669458612309816203e+01 6.045990993417935111e-02
8.536611830000000509e+02 3.668511050526429074e+01 6.168279582353280999e-02
8.536622710000000325e+02 3.670691138717418056e+01 6.223063179848487003e-02
8.536633359999999584e+02 3.667569450754601235e+01 6.177864957899047160e-02
8.536644119999999702e+02 3.670791451043097453e+01 6.583794299232680058e-02
8.536654770000000099e+02 3.668437015156555248e+01 6.275054547816627526e-02
8.536665649999999914e+02 3.669379558358736659e+01 6.362547875292272337e-02
8.536676529999999730e+02 3.669639835101639136e+01 6.929127461896052165e-02
8.536687060000000429e+02 3.668987299540454217e+01 6.137266457509201606e-02
8.536697820000000547e+02 3.669148849744712493e+01 6.067281973055478617e-02
8.536708469999999807e+02 3.669501662165724554e+01 6.058392969887508445e-02
8.536719229999999925e+02 3.669113660460104143e+01 6.294071842317131016e-02
8.536730350000000271e+02 3.669243668218884835e+01 6.163463118883892589e-02
8.785784469999999828e+02 1.492913596948306747e+02 5.579783489845464850e-02
8.785801709999999503e+02 1.492913740334052761e+02 4.700851935724283115e-02
8.785819310000000542e+02 1.492903301307399317e+02 4.889723684862537501e-02
8.785836900000000469e+02 1.492934071976511916e+02 4.851724010745844806e-02
8.785854490000000396e+02 1.492896023247292305e+02 4.809926395468767241e-02
8.785872200000000021e+02 1.492917203167014577e+02 4.762127847327562308e-02
8.785889670000000251e+02 1.492917797131961777e+02 4.476739052822816672e-02
8.785907150000000456e+02 1.492911534431568725e+02 4.436440623328580246e-02
8.785924629999999524e+02 1.492909301286034349e+02 4.460340230309182280e-02
8.785942219999999452e+02 1.492914559047871705e+02 4.474040326229423298e-02
8.785959810000000516e+02 1.492915756094723463e+02 4.464442087259615222e-02
8.785977520000000140e+02 1.492914562892883339e+02 4.612152022618020569e-02
8.785994419999999536e+02 1.492909927633319285e+02 4.884586585631527089e-02
8.786144639999999981e+02 1.492911859368381329e+02 4.513490123076933230e-02
8.786162120000000186e+02 1.492915814346733612e+02 4.566254021814251940e-02
8.786179479999999558e+02 1.492906675551077171e+02 4.623135772420676470e-02
8.786197190000000319e+02 1.492925960797212781e+02 4.479951068297068767e-02
8.786214780000000246e+02 1.492904933732038444e+02 4.263185629625995676e-02
